,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
226,"Quiroz I.A., Espinoza S.E., Yáñez M.A., Magni C.R., Martínez E.E., Gutierrez B.T., Faúndez A.F., Vaswani S.A.",Provenance causes variation on early growth and survival and sun protection on physiological responses of the vulnerable Nothofagus glauca (Phil.) Krasser in a common garden in Central Chile,2022,ENVIRONMENTAL AND SUSTAINABILITY INDICATORS,SCOPUS/ESCI/UCH/VID,http://dx.doi.org/10.1016/j.indic.2022.100192,10.1016/j.indic.2022.100192
227,"Meza, SEE; Arce, MAY; Diaz, CRM; Herrera, EEM; Ortega, JFO; Miranda, SAV",Growth of provenances of Cryptocarya alba during water stress and after re-watering in the nursery,2021,SCIENTIA AGRICOLA,ISI/SCOPUS/SCIELO-otros paises /UCH/VID,http://dx.doi.org/10.1590/1678-992x-2020-0292,10.1590/1678-992x-2020-0292
228,"Espinoza S.E., Yañez M.A., Martínez E.E., Carrasco-Benavides M.R., Vaswani S.A., Gajardo J., Magni C.R.",Influence of provenance origin on the early performance of two sclerophyllous Mediterranean species established in burned drylands,2021,SCIENTIFIC REPORTS,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1038/s41598-021-85599-3,10.1038/s41598-021-85599-3
229,"Magni, C; Espinoza, S; Poch, P; Abarca, B; Grez, I; Martinez, E; Yanez, M; Santelices, R; Cabrera, A",Growth and biomass partitioning of nine provenances of Quillaja saponaria seedlings to water stress,2019,SOUTHERN FORESTS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.2989/20702620.2018.1512789,10.2989/20702620.2018.1512789
230,"Silva, P; Acevedo, E; Martinez, E; Fuentes, JP; Pino, V",Chemical and biological properties as affected by no-tillage and conventional tillage systems in an irrigated Haploxeroll of Central Chile,2013,SOIL & TILLAGE RESEARCH,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.still.2012.07.014,10.1016/j.still.2012.07.014
231,"Martinez, E ; Fuentes, JP ; Acevedo, E",Soil organic carbon and soil properties,2008,REVISTA DE LA CIENCIA DEL SUELO Y NUTRICION VEGETAL,ISI/SCIELO-Chile/SCOPUS/UCH/VID,http://dx.doi.org/10.4067/S0718-27912008000100006,10.4067/S0718-27912008000100006
232,"Martinez, E ; Fuentes, JP ; Silva, P ; Valle, S ; Acevedo, E",Soil physical properties and wheat root growth as affected by no-tillage and conventional tillage systems in a Mediterranean environment of Chile,2008,SOIL & TILLAGE RESEARCH,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.still.2008.02.001,10.1016/j.still.2008.02.001
233,"Silva, CP; Lopez, DN; Naulin, PI; Estay, SA",Can suitability indices predict plant growth in the invaded range? The case of Acacias species,2023,FRONTIERS IN PLANT SCIENCE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3389/fpls.2023.1125019,10.3389/fpls.2023.1125019
234,"Acevedo, BM; Naulin, PI",The diversity and distribution of poroid wood-inhabiting fungi of Chile is influenced by climate and host species,2022,FOREST PATHOLOGY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1111/efp.12763,10.1111/efp.12763
235,"Plaza, Alvaro; Castillo, Miguel; Naulin, Paulette I.",Seed and seedling interactions in three tree species from Mediterranean forests as a knowledge base for ecological restoration,2022,JOURNAL OF ENVIRONMENTAL MANAGEMENT,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.jenvman.2022.115241,10.1016/j.jenvman.2022.115241
236,"Vera, PC; Naulin, PI; Valdovinos, AC","VARIATION OF BARK THICKNESS IN THE STEM PROFILE OF Nothofagus obliqua IN THE MAULE FOOTHILLS, CHILE",2019,INTERCIENCIA,ISI/SCOPUS/UCH/VID,,
237,"Egas C., Naulin P.I., Préndez M.","Urban pollution by particulate matter and its effect on morpho-Anatomical characteristics of four tree species in santiago, Chile",2018,INFORMACION TECNOLOGICA,SCOPUS/SCIELO-Chile/UCH/VID,,
238,"Naulin, PI; Valenzuela, G; Estay, SA",Size matters: point pattern analysis biases the estimation of spatial properties of stomata distribution,2017,NEW PHYTOLOGIST,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1111/nph.14305,10.1111/nph.14305
239,"Paula, S; Naulin, PI; Arce, C; Galaz, C; Pausas, JG",Lignotubers in Mediterranean basin plants,2016,PLANT ECOLOGY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1007/s11258-015-0538-9,10.1007/s11258-015-0538-9
240,"Chavez, RO; Clevers, JGPW; Verbesselt, J; Naulin, PI; Herold, M",Detecting Leaf Pulvinar Movements on NDVI Time Series of Desert Trees: A New Approach for Water Stress Detection,2014,PLOS ONE,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1371/journal.pone.0106613,10.1371/journal.pone.0106613
241,"Romero, FI;Cozano, MA;Gangas, RA;Naulin, PI","Riparian zones: Protection, restoration and legal context in Chile",2014,BOSQUE,SCOPUS/ISI/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/s0717-92002014000100001,10.4067/s0717-92002014000100001
242,Naulin PI; Albornoz AA; Arroyo MTK; Scherson RA; Hagemann T,Variability in phylogenetic diversity (PD) estimates illustrated with plant data for the high Andes of South America,2012,NEW ZEALAND JOURNAL OF BOTANY,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1080/0028825X.2012.665808,10.1080/0028825X.2012.665808
243,"Estay, SA ; Naulin, PI",Data analysis in forest sciences: why do we continue using null hypothesis significance tests?,2011,BOSQUE,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0717-92002011000100001,10.4067/S0717-92002011000100001
244,"Toral, M ; Manriquez, A ; Navarro-Cerrillo, R ; Tersi, D ; Naulin, P","Stomata Characteristics, stomatal density and stomatic index in redwood (Sequoia sempervirens) and its variation in different plantations in Chile",2010,BOSQUE,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0717-92002010000200009,10.4067/S0717-92002010000200009
245,"Fernandez, A; Leon-Lobos, P; Contreras, S; Ovalle, JF; Sershen; van der Walt, K; Ballesteros, D",The potential impacts of climate change on ex situ conservation options for recalcitrant-seeded species,2023,FRONTIERS IN FORESTS AND GLOBAL CHANGE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3389/ffgc.2023.1110431,10.3389/ffgc.2023.1110431
