,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
190,1010531,The formation of massive stars,01/03/2001,01/03/2005,G. Garay,Departamento de Astronomía,FONDECYT,Regular
191,15010003,Centro Nacional de Astrofísica,01/12/2001,01/12/2011,"G. Garay / J. Maza, M. Ruiz, L. Bronfman, M. Rubio, D. Mardones",Departamento de Astronomía,FONDAP,Programa FONDAP
192,S/N 0027,"Astronomía: Enseñanza, capacitación y divulgación",01/12/2000,01/12/2000,J. Maza / G. Garay,Departamento de Astronomía,FONDEF,Investigación y Desarrollo (I+D)
193,I21-98/2,La función inicial de masa en la nube de Chamaleon I,01/06/1998,01/06/2000,D. Mardones / G. Garay,Departamento de Astronomía,Fondo Central de Investigación,INICIACION
194,1980660,The chemistry of bipolar outflows,01/03/1998,01/03/2001,G. Garay,Departamento de Astronomía,FONDECYT,Regular
195,CP-1996/2,Estudio sobre Formación de Estrellas,01/12/1996,01/12/1998,G. Garay,Departamento de Astronomía,Cátedras Presidenciales,Cátedra Presidencial
196,1950524,The nature of irregular ultracompact regions of ionized gas,01/03/1995,01/03/1998,G. Garay,Departamento de Astronomía,FONDECYT,Regular
197,1221310,The Role of the Brightest Galaxies in the Epoch of Reionization,01/04/2022,01/04/2026,V. González,Departamento de Astronomía,FONDECYT,Regular
198,1211678,The Role of the Brightest Galaxies in the Epoch of Reionization,01/08/2020,01/08/2020,V. González,Departamento de Astronomía,FONDECYT,Regular
199,ENL16/21,El Rol de las Galaxias más brillantes en la Época de la Reionización,01/09/2021,01/09/2022,V. González,Departamento de Astronomía,Fondo Central de Investigación,U-APOYA: Proyectos de Enlaces
200,FB210003,Centro de Astrofísica y Tecnologías Afines,01/11/2021,01/11/2026,"G. Garay / A. Escala, G. Blanc, V. González, R. Muñoz, R. Finger, W. Max-Moerbeck, C. Fuentes, F. Forster, L. Pérez, L. Bronfman, M. Rubio, D. Mardones",Departamento de Astronomía,Programa Financiamiento Basal,Basal
201,3200521,Ppectral properties of primeval galaxies,01/01/2020,01/01/2020,V. González,Departamento de Astronomía,FONDECYT,Postdoctorado
202,3180029,La relación Masa-Metalicidad en regiones masivas de formación estelar,01/08/2017,01/08/2017,V. González,Departamento de Astronomía,FONDECYT,Postdoctorado
203,11160832 ,High redshift galaxy evolution: Robust stellar masses and the role of nebular emission lines,01/10/2016,01/10/2019,V. González,Departamento de Astronomía,FONDECYT,Iniciación en Investigación
204,UI-13/2016,High dedshift galaxy evolution: Robust stellar masses and the role of nebular emission lines,01/12/2016,01/12/2018,V. González,Departamento de Astronomía,Fondo Central de Investigación,U-INICIA
205,11150045,A New SED Fitting Tool to Explore the Nature of Strong Emission Lines in High-z Galaxies,01/06/2015,01/06/2015,V. González,Departamento de Astronomía,FONDECYT,Iniciación en Investigación
206,3240365,The CaFe Project: Building a cosmic clock and standardizing the quasar radius-luminosity relation for Cosmology,01/06/2023,01/06/2023,P. Lira,Departamento de Astronomía,FONDECYT,Postdoctorado
207,1240875,A Multi-Prong Study of AGN,01/07/2023,01/07/2023,P. Lira,Departamento de Astronomía,FONDECYT,Regular
208,3220652,On the connexion between components of the active galactic nuclei,01/09/2021,01/09/2021,P. Lira,Departamento de Astronomía,FONDECYT,Postdoctorado
209,1201748,"Active Galactic Nuclei, New Approaches",01/03/2020,01/03/2024,P. Lira,Departamento de Astronomía,FONDECYT,Regular
210,3190448,Study of Ultra-Compact Jets and the Innermost Regions in AGN,01/10/2018,01/10/2018,P. Lira,Departamento de Astronomía,FONDECYT,Postdoctorado
