,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
193,02-03,Relaciones entre la exhumación cenozoica de las unidades geológicas de la Península Antártica e Islas Shetland del sur y los procesos de subducción de la litósfera oceánica,01/12/2003,01/12/2006,F. Herve,Departamento de Geología,INACH,Inst. Nacional Antártico de Chile
194,01-99,"Evolución Tectónica de la península Antártica e islas Shetland del Sur, basada en la obtención e interpretación de edades de trazas de fisión en apatita y circón",01/12/2001,01/12/2003,F. Herve / M. Parada,Departamento de Geología,INACH,Inst. Nacional Antártico de Chile
195,2010010,"Isotopia, poveniencia y regimen tectónico de los complejos metamórficos este y oeste, Andes Patagónicos del sur Chile(46""S A 52""S)",01/03/2001,01/03/2004,F. Herve,Departamento de Geología,FONDECYT,Doctorado
196,5-2001,Centro de estudios avanzados en procesos geológicos de formación de porfidos cupríferos andinos,01/12/2001,01/12/2001,"M. Parada, F. Herve, R. Charrier, D. Morata, B. Townley, K. Deckart",Departamento de Geología,FONDAP,Programa FONDAP
197,161,,31/12/2001,31/12/2003,F. Herve,,INACH,Inst. Nacional Antártico de Chile
198,1010412,Magmatic and metamorphic events in the Patagonian Andes: their correlation within the mountain range and with the continental margin-oceanic plate interactions,01/03/2001,01/03/2005,F. Herve,Departamento de Geología,FONDECYT,Regular
199,INACH-161/00,,31/12/2000,31/12/2001,F. Herve,,INACH,Inst. Nacional Antártico de Chile
200,INACH-1-99,,31/12/1999,31/12/2000,F. Herve,,INACH,Inst. Nacional Antártico de Chile
201,2990024,"Complejo metamórfico andino oriental: condiciones de presión, temperatura de metamorfismo y ambiente geotectónico",01/03/1999,01/03/2001,F. Herve,Departamento de Geología,FONDECYT,Doctorado
202,1980741,"Evolución geodinámica  del margen continental al sur del Golfo de Penas, Chile (48-50° lat. Sur).",01/03/1998,01/03/2001,F. Herve,Departamento de Geología,FONDECYT,Regular
203,CP-1996/04,Complejos de Acreción Paleozoica del Sur de Chile,01/12/1996,01/12/1998,F. Herve,Departamento de Geología,Cátedras Presidenciales,Cátedra Presidencial
204,INACH-3-96,,31/12/1996,31/12/1997,F. Herve,,INACH,Inst. Nacional Antártico de Chile
205,2960019,Origen y mecanismo de emplazamiento de diques en los andes patagónicos (44-47 grados s): implicancias en la tectónica de intaarco cenozoica,01/03/1996,01/03/1999,F. Herve,Departamento de Geología,FONDECYT,Doctorado
206,1950544,"Regímenes presión-temperatura de metamorfismo y evolución tectónica del márgen continental en Aysén, Chile",01/03/1995,01/03/1998,F. Herve,Departamento de Geología,FONDECYT,Regular
207,1950497,"Long-term and short-term kinematics of the Liquiñe-Ofqui fault zone, between 44°S and 46°S, southern Chile",01/03/1995,01/03/1998,F. Herve,Departamento de Geología,FONDECYT,Regular
208,1940419,Plumbogenesis y rol de la materia orgánica en la metalogenesis del cobre,01/03/1994,01/03/1997,F. Herve,Departamento de Geología,FONDECYT,Regular
209,D91I1093,Localización de áreas mineralizadas de interés económico en la región se Aisén: impacto en el desarrollo nacional,01/12/1991,01/12/1994,"M. Parada, F. Herve, B. Townley",Departamento de Geología,FONDEF,Investigación y Desarrollo (I+D)
210,9020524,,31/12/1991,31/12/1993,F. Herve,,National Science Foundation (NSF),"NSF-Latin America, SDC"
211,1911224,Tectónica compresiva versus acreción magmática en la génesis del altiplano chileno,01/03/1991,01/03/1994,R. Charrier / F. Herve,Departamento de Geología,FONDECYT,Regular
212,1201360,Landslide mechanisms and controlling factors in paraglacial rock slopes in the Chilean Andes,01/03/2020,01/03/2024,"S. Sepúlveda / F. Ochoa, M. Lara",Otras Instituciones,FONDECYT,Regular
213,1190550,Paraglacial slope failure mechanisms and controlling factors in central chile and patagonia,01/08/2018,01/08/2018,"S. Sepúlveda / F. Ochoa, C. Pastén, M. Lara",Otras Instituciones,FONDECYT,Regular
214,1130115,"Hazard assessment and risk scenarios of extreme, catastrophic landslide events in the central Chile Andes highlands: the case of Maipo valley",01/03/2013,01/03/2013,"S. Sepúlveda / K. Deckart, M. Soto, L. Pinto, M. Lara",Departamento de Geología,FONDECYT,Regular
215,1240541,From source to surface: deciphering the spatio-temporal evolution of a distributed volcanic field,01/07/2023,01/07/2023,P. Larrea / A. Castruccio,Departamento de Geología,FONDECYT,Regular
216,1211869,The role of volcano edifice dimensions on patterns of volcanic activity of arc-volcanoes,01/03/2021,01/03/2025,"A. Castruccio / P. Larrea, D. Díaz",Departamento de Geología,FONDECYT,Regular
