,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
42,"Kausel, EE; Ventura, S; Vargas, M; Diaz, D; Vicencio, F",Does facial structure predict academic performance?,2018,PERSONALITY AND INDIVIDUAL DIFFERENCES,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.paid.2018.02.041,10.1016/j.paid.2018.02.041
43,"Theodoulidis, B; Diaz, D; Crotto, F; Rancati, E",Exploring corporate social responsibility and financial performance through stakeholder theory in the tourism industries,2017,TOURISM MANAGEMENT,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.tourman.2017.03.018,10.1016/j.tourman.2017.03.018
44,"Kunz, W; Aksoy, L; Bart, Y; Heinonen, K; Kabadayi, S; Ordenes, FV; Sigala, M; Diaz, D; Theodoulidis, B",Customer engagement in a Big Data world,2017,JOURNAL OF SERVICES MARKETING,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1108/JSM-10-2016-0352,10.1108/JSM-10-2016-0352
45,"Diaz, D;Theodoulidis, B;Dupouy, C",Modelling and forecasting interest rates during stages of the economic cycle: A knowledge-discovery approach,2016,EXPERT SYSTEMS WITH APPLICATIONS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.eswa.2015.09.010,10.1016/j.eswa.2015.09.010
46,"Golmohammadi, Koosha; Zaiane, Osmar R.; Díaz Solís, David",Detecting stock market manipulation using supervised learning algorithms,2014,DSAA 2014 - Proceedings of the 2014 IEEE International Conference on Data Science and Advanced Analytics,SCOPUS/UCH/VID,http://dx.doi.org/10.1109/DSAA.2014.7058109,10.1109/DSAA.2014.7058109
47,"Diaz Solis, Rodrigo; Theodoulidis, Babis; Shanhgholian, Azar",Social networking influence on environmental and corporate performance,2013,"Proceedings - 2013 IEEE International Conference on Business Informatics, IEEE CBI 2013",SCOPUS/UCH/VID,http://dx.doi.org/10.1109/CBI.2013.18,10.1109/CBI.2013.18
48,"Díaz Solís, David; Theodoulidis, Babis; Abioye, Olukorede",Monitoring and surveillance systems for financial markets: A service system perspective,2013,"Proceedings - 2013 IEEE International Conference on Business Informatics, IEEE CBI 2013",SCOPUS/UCH/VID,http://dx.doi.org/10.1109/CBI.2013.32,10.1109/CBI.2013.32
49,"Abioye O.E., Theodoulidis B., Dimitrkopoulos G., Nikolaos, Hyde S., Diaz D.",Managing risks in financial markets: A market simulation approach,2012,"Proceedings - 2012 3rd International Conference on Services in Emerging Markets, ICSEM 2012",SCOPUS/UCH/VID,http://dx.doi.org/10.1109/ICSEM.2012.18,10.1109/ICSEM.2012.18
50,"Diaz D., Theodoulidis B., Abioye E.",Cross-border challenges in financial markets monitoring and surveillance: A case study of customer-driven service value networks,2012,"Annual SRII Global Conference, SRII",SCOPUS/UCH/VID,http://dx.doi.org/10.1109/SRII.2012.26,10.1109/SRII.2012.26
51,"Parisi A., Parisi F., Diaz D.",Forecasting gold price changes: Rolling and recursive neural network models,2008,JOURNAL OF MULTINATIONAL FINANCIAL MANAGEMENT,SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.mulfin.2007.12.002,10.1016/j.mulfin.2007.12.002
52,"Parisi, A.; Parisi, F.; Díaz, D.",Modelos de Algoritmos Genéticos y Redes Neuronales en la predicción de índices bursátiles asiáticos,2006,Cuadernos de Economia - Latin American Journal of Economics,SCIELO-Chile/SCOPUS/UCH/VID,http://dx.doi.org/10.4067/S0717-68212006000200002,10.4067/S0717-68212006000200002
53,"Farias, P; Reyes, M; Pelaez, J",Understanding online retail brand equity: a cross-cultural perspective,2023,JOURNAL OF SERVICES MARKETING,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1108/JSM-07-2021-0259,10.1108/JSM-07-2021-0259
54,"Hasbi, I; Syahputra, S; Syarifuddin, S; Wijaksana, TI; Farias, P",THE IMPACT OF DISCOUNT APPEAL OF FOOD ORDERING APPLICATION ON CONSUMER SATISFACTION IN SOUTHEAST ASIA,2022,JOURNAL OF EASTERN EUROPEAN AND CENTRAL ASIAN RESEARCH,SCOPUS/ESCI/UCH/VID,http://dx.doi.org/10.15549/jeecar.v9i6.956,10.15549/jeecar.v9i6.956
55,"Zaman, Umer; Khan, Mohammad Nasar; Raza, Syed Hassan; Farias, Pablo","Fall Seven Times, Stand Up Eight: Linking Project Management Innovation, Project Governance, and High-Performance Work Practices to Project Success",2022,FRONTIERS IN PSYCHOLOGY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3389/fpsyg.2022.902816,10.3389/fpsyg.2022.902816
56,"Farias, P; Torres, L",The role of market and product category characteristics in local versus foreign language branding in Latin America,2022,MANAGEMENT DECISION,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1108/MD-10-2020-1414,10.1108/MD-10-2020-1414
57,"Aktan, M; Zaman, U; Farias, P; Raza, SH; Ogadimma, EC","Real Bounce Forward: Experimental Evidence on Destination Crisis Marketing, Destination Trust, e-WOM and Global Expat's Willingness to Travel during and after COVID-19",2022,SUSTAINABILITY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3390/su14031111,10.3390/su14031111
58,"Zaman, U; Florez-Perez, L; Abbasi, S; Nawaz, S; Farias, P; Pradana, M","A Stitch in Time Saves Nine: Nexus between Critical Delay Factors, Leadership Self-Efficacy, and Transnational Mega Construction Project Success",2022,SUSTAINABILITY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3390/su14042091,10.3390/su14042091
59,"Zaman, U; Florez-Perez, L; Farias, P; Abbasi, S; Khwaja, MG; Wijaksana, TI","Shadow of your former self: Exploring project leaders¿ post-failure behaviors (resilience, self-esteem and self-efficacy) in high-tech startup projects",2021,SUSTAINABILITY,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.3390/su132212868,10.3390/su132212868
60,"Zaman, U; Aktan, M; Anjam, M; Agrusa, J; Khwaja, MG; Farias, P","Can Post-Vaccine 'Vaxication' Rejuvenate Global Tourism? Nexus between COVID-19 Branded Destination Safety, Travel Shaming, Incentives and the Rise of Vaxication Travel",2021,SUSTAINABILITY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3390/su132414043,10.3390/su132414043
61,"Zaman, U; Raza, SH; Abbasi, S; Aktan, M; Farias, P","Sustainable or a Butterfly Effect in Global Tourism? Nexus of Pandemic Fatigue, COVID-19-Branded Destination Safety, Travel Stimulus Incentives, and Post-Pandemic Revenge Travel",2021,SUSTAINABILITY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3390/su132212834,10.3390/su132212834
