,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
171,1100157,Meshing tools applied to facial animation,01/03/2010,01/03/2010,N. Hitschfeld / M. Bastarrica,Departamento de Ciencias de la Computación,FONDECYT,Regular
172,1090255,Constrained moving boundary meshing tools applied to facial animation.,01/03/2009,01/03/2009,N. Hitschfeld / M. Bastarrica,Departamento de Ciencias de la Computación,FONDECYT,Regular
173,1090246,"Partial differential equations for 3D photon denoising, optical flow and adjacent active surface models for high throughput in vivo spinning disk microscopy.",01/03/2009,01/03/2012,"S. Hartel / M. Concha, N. Hitschfeld",Instituto de Ciencias Biomédicas,FONDECYT,Regular
174,09STIC-06,BAVI: Integración de Información Audio-Visual Bio-inspirada,01/12/2008,01/12/2010,N. Hitschfeld,Departamento de Matemática,Cooperación Internacional: Multilateral y vinculación,Programa Regional TIC-AMSUD
175,1080479,Architecture driven development based on MDE techniques,01/03/2008,01/03/2008,M. Bastarrica / N. Hitschfeld,Departamento de Ciencias de la Computación,FONDECYT,Regular
176,TICAMSUD0706,PLOMO: Mutual software platform for the elaboration of soft tissues physical models,01/12/2007,01/12/2009,N. Hitschfeld,Centre Nationale de la Recherche Scientific,Cooperación Internacional: Multilateral y vinculación,Programa Regional TIC-AMSUD
177,C06E04,Neurocirugía asistida por computador: modelamiento biomecánico de los tejidos blandos cerebrales,01/01/2007,01/01/2010,N. Hitschfeld,Departamento de Ciencias de la Computación,Cooperación Internacional: Proyectos bilaterales,Proyectos de intercambio CONICYT/ECOS-Francia
178,1061227,Mixed-element mesh generation for moving boundary applications,01/03/2006,01/03/2009,N. Hitschfeld,Departamento de Ciencias de la Computación,FONDECYT,Regular
179,1040713,Lepp algorithms for parallel mesh refinement,01/03/2004,01/03/2007,M. Rivara / N. Hitschfeld,Departamento de Ciencias de la Computación,FONDECYT,Regular
180,1030672,Mesh generation Algorithms for complex applications,01/03/2003,01/03/2006,N. Hitschfeld / M. Rivara,Departamento de Ciencias de la Computación,FONDECYT,Regular
181,1020618,A study on longest-edge algorithms for 3-dimensional mesh generation,01/06/2002,01/06/2002,M. Rivara / N. Hitschfeld,Departamento de Ciencias de la Computación,FONDECYT,Regular
182,1981033,Longest-edge algorithms for the derefinement of unstructured triangulations.,01/03/1998,01/03/2001,M. Rivara / N. Hitschfeld,Departamento de Ciencias de la Computación,FONDECYT,Regular
183,1960735,Mesh Generation For Complex Geometries Using A Set Of Well-Shaped,01/03/1996,01/03/1999,N. Hitschfeld / M. Rivara,Departamento de Ciencias de la Computación,FONDECYT,Regular
184,1940323,Generación y Modificación de mallas de tetraedros de objetos poliédricos,01/03/1994,01/03/1997,"M. Rivara / N. Hitschfeld, P. Inostroza",Departamento de Ciencias de la Computación,FONDECYT,Regular
185,1221926,Enhancing Neural Question Answering Systems for Knowledge Graphs,01/04/2022,01/04/2025,A. Hogan,Departamento de Ciencias de la Computación,FONDECYT,Regular
186,VIU18P0025,Sistema Distribuido y Colaborativo para Uso de Poder Computacional Ocioso,01/07/2018,01/07/2018,A. Hogan,Departamento de Ciencias de la Computación,FONDEF,VIU-etapa 1
187,1181896,Managing Dynamic Behaviour in SPARQL Query Services,01/03/2018,01/03/2022,A. Hogan,Departamento de Ciencias de la Computación,FONDECYT,Regular
188,3170980,Languages and user Interfaces for querying and transforming linked data,01/08/2016,01/08/2016,A. Hogan,Departamento de Ciencias de la Computación,FONDECYT,Postdoctorado
189,IM1705,Instituto Milenio de Investigación sobre los Fundamentos de los Datos,01/12/2017,01/12/2027,"B. Bustos, A. Hogan, G. Navarro, E. Tanter, B. Poblete",Departamento de Ciencias de la Computación,Iniciativa científica Milenio,Institutos Milenios
190,11140900,Adoption-centric specification of Semantic Web language profiles,01/12/2014,01/12/2017,A. Hogan,Departamento de Ciencias de la Computación,FONDECYT,Iniciación en Investigación
191,TE08I1016,Rompiendo la brecha digital para un uso significativo de las TIC en establecimientos educacionales: plataforma de entornos pedagógicos especializados PEPE,01/12/2008,01/07/2011,"P. Inostroza, F. Santibáñez, M. Varnero",Universidad De los Lagos,FONDEF,"Tecnología de Información y Comunicación para la educación, TIC-EDU"
192,08CM01-30,Prospección para la estandarización de objetos mineros,01/12/2008,01/12/2011,P. Inostroza,Departamento de Ciencias de la Computación,INNOVA,Innova Cluster Minero
193,TE06I1001,"KIMEN: Integración de las comunidades educativas a través de herramientas TIC's para potenciar el mercado de desarrolladores de contenido, favorecer la calidad y equidad de la educación",01/12/2006,01/12/2008,F. Santibáñez / P. Inostroza,Departamento de Ingeniería y Suelos,FONDEF,"Tecnología de Información y Comunicación para la educación, TIC-EDU"
194,1050491,"Videoclone: Videoconferencia apoyada por animación de rostros sintéticos tridimensionales  
",01/06/2005,01/06/2005,P. Inostroza / J. Piquer,Departamento de Ciencias de la Computación,FONDECYT,Regular
195,TE04I1002,Sistema de integración de objetos de aprendizaje como instrumento para dinamizar el desarrollo de aplicaciones de TIC en una estructura de educación continua,01/12/2004,01/12/2005,F. Santibáñez / P. Inostroza,Departamento de Ingeniería y Suelos,FONDEF,"Tecnología de Información y Comunicación para la educación, TIC-EDU"
196,1030859,"Acceso a servicios distribuidos en redes ad-hoc 
",01/03/2003,01/03/2003,P. Inostroza,Cs. de la Computación-Dominio CL,FONDECYT,Regular
197,1940323,Generación y Modificación de mallas de tetraedros de objetos poliédricos,01/03/1994,01/03/1997,"M. Rivara / N. Hitschfeld, P. Inostroza",Departamento de Ciencias de la Computación,FONDECYT,Regular
198,1950599,Lenguaje de extensión para servidores inteligentes,01/03/1995,01/03/1997,J. Piquer / L. Mateu,Departamento de Ciencias de la Computación,FONDECYT,Regular
199,1230755,Compact Data Structures for Gaph Databases,01/03/2023,01/03/2026,G. Navarro,Departamento de Ciencias de la Computación,FONDECYT,Regular
200,1200038,Practical Indexes for Very Large Repetitive Text Collections,01/03/2020,01/03/2023,G. Navarro,Departamento de Ciencias de la Computación,FONDECYT,Regular
201,3201041,Measures of Compressibility of Repetitive Text Collections: Their Relations and Applications,01/03/2020,01/03/2022,G. Navarro,Departamento de Ciencias de la Computación,FONDECYT,Postdoctorado
202,3190550,Evaluating Database Queries Through Points and Boxes,01/03/2019,01/03/2021,G. Navarro,Departamento de Ciencias de la Computación,FONDECYT,Postdoctorado
203,1170048,Compressed data structures for highly repetitive data sets,01/04/2017,01/04/2020,G. Navarro,Departamento de Ciencias de la Computación,FONDECYT,Regular
204,3170534,Efficient Compressed Indexes Construction for Multicore Architectures,01/04/2017,01/04/2020,G. Navarro,Departamento de Ciencias de la Computación,FONDECYT,Postdoctorado
205,IM1705,Instituto Milenio de Investigación sobre los Fundamentos de los Datos,01/12/2017,01/12/2027,"B. Bustos, A. Hogan, G. Navarro, E. Tanter, B. Poblete",Departamento de Ciencias de la Computación,Iniciativa científica Milenio,Institutos Milenios
206,690941,Bioinformatics and Information Retrieval Data Structures Analysis and Design (BIRDS),01/01/2016,01/12/2019,G. Navarro,Particular,Horizon 2020,MSCA-RISE - Marie Sklodowska-Curie Research and Innovation Staff Exchange (RISE)
207,1140796,Fundamental Data Structures for Managing Large Datasets,01/03/2014,01/03/2017,G. Navarro,Departamento de Ciencias de la Computación,FONDECYT,Regular
208,645663,BIRDSCENE,01/01/2014,01/01/2014,G. Navarro,Departamento de Ciencias de la Computación,Unión Europea,FP7-SMSF Research Project
209,FB0001,Centro de Biotecnología y Bioingeniería,01/09/2014,01/09/2023,"J. Asenjo de Leuze / B. Andrews, M. Lienqueo, Ã. Olivera, G. Navarro, C. Conca",Departamento de Ingeniería Química y Biotecnología,Programa Financiamiento Basal,Basal
210,ANM-09,Núcleo milenio centro de Software sustentable,01/01/2013,01/01/2013,E. Tanter / G. Navarro,Departamento de Ciencias de la Computación,Iniciativa científica Milenio,Núcleos Milenio
211,10282,Desarrollando los Fundamentos Lógicos y Algorítmicos de la Web de Datos,01/10/2012,01/10/2015,"G. Navarro / C. Gutiérrez, B. Poblete, B. Bustos",Departamento de Ciencias de la Computación,Programa de Investigación Asociativa,Concurso Anillos en Ciencia y Tecnologia
212,1110066,Compact data Structures for information retrieval,01/03/2011,01/03/2014,G. Navarro / J. Barbay,Departamento de Ciencias de la Computación,FONDECYT,Regular
213,NM-3,Núcleo Milenio Información y Coordinación en Redes,01/04/2011,01/04/2017,"J. Correa / M. Kiwi, D. Espinoza, G. Navarro, M. Matamala, F. Ordóñez",Departamento de Ingeniería Industrial,Iniciativa científica Milenio,Núcleos Milenio
214,IM-3,"Instituto para Algoritmos, Combinatoria, Juegos y Optimización (ACJO)",01/12/2009,01/12/2009,"M. Kiwi, J. Correa, F. Ordóñez, D. Espinoza, M. Matamala, G. Navarro, J. Barbay",Departamento de Ingeniería Industrial,Iniciativa científica Milenio,Institutos Milenios
215,1090037,"The monoaminergic receptophore. Similarities among the active sites of monoaminergic target proteins, based on their crystal structures: Implications for the development of selective and non-selective ligands.",01/03/2009,01/03/2013,G. Navarro,USACH. Escuela de Medicina,FONDECYT,Regular
216,1080019,Memory-hierarchy-aware data structure,01/03/2008,01/03/2011,G. Navarro,Departamento de Ciencias de la Computación,FONDECYT,Regular
217,1050493,Bases de datos textuales comprimidas,01/03/2005,01/03/2008,G. Navarro,Departamento de Ciencias de la Computación,FONDECYT,Regular
218,10,Desarrollo TIC orientado a la Industria Textil,01/12/2004,01/12/2004,G. Navarro / C. Gutiérrez,Departamento de Ciencias de la Computación,Programa Bicentario de Ciencia y Tecnología,Consorcios Tecnológicos Empresariales
219,1020831,"Búsqueda rápida, flexible y económica en texto",01/03/2002,01/03/2005,G. Navarro,Departamento de Ciencias de la Computación,FONDECYT,Regular
220,P01-059F,Centro de Investigación de la web (CIW),01/01/2002,01/12/2007,"G. Navarro / J. Ruiz del Solar, C. Gutiérrez, R. Baeza, J. Piquer",Departamento de Ciencias de la Computación,Iniciativa científica Milenio,Núcleos Milenio
221,1000929,Búsqueda de objetos similares,01/03/2000,01/03/2002,G. Navarro / R. Baeza,Centro de Computación (eliminado),FONDECYT,Regular
222,1990627,Diseño y análisis de algoritmos secuenciales y paralelos y sus aplicaciones,01/03/1999,01/03/2002,R. Baeza / G. Navarro,Departamento de Ciencias de la Computación,FONDECYT,Regular
223,1960881,"Búsqueda exacta y de similaridad: algoritmos, métodos de análisis y visualización",01/03/1996,01/03/1998,"P. Poblete / R. Baeza, G. Navarro",Departamento de Ciencias de la Computación,FONDECYT,Regular
224,1191516,A Comprehensive Framework for Designing Computer-Mediated Interaction Mechanisms to Support Informal Elderly Caregiving,01/04/2019,01/04/2022,S. Ochoa / F. Gutiérrez,Departamento de Ciencias de la Computación,FONDECYT,Regular
225,1181339,A Comprehensive Framework for Designing Computer-Mediated Interaction Mechanisms to Support Informal Elderly Caregiving,01/07/2017,01/07/2017,S. Ochoa / F. Gutiérrez,Departamento de Ciencias de la Computación,FONDECYT,Regular
226,BMBF180003,Monitoreo confiable de la salud y comunicación de riesgos - Servicios de diseño y recomendación para el modelado de incertidumbre; Evaluación de la calidad del resultado,01/10/2018,01/10/2018,"N. Baloian / J. Pino, S. Ochoa",Departamento de Ciencias de la Computación,Cooperación Internacional: Proyectos bilaterales,Proyectos de intercambio CONICYT/BMBF-Alemania
227,ENL02/18,A comprehensive framework for designing computer-mediated interaction mechanisms to support informal elderly caregiving,01/07/2018,01/07/2019,S. Ochoa,Departamento de Ciencias de la Computación,Fondo Central de Investigación,U-APOYA: Proyectos de Enlaces
228,ID16AM0033,4EverYoung: promoviendo el empoderamiento y la actividad social de los adultos mayores,01/07/2016,01/07/2016,S. Ochoa,Departamento de Ciencias de la Computación,FONDEF,Idea Bietapa temático
229,1150252,Reducing Social Isolation of Elderly People Using Social Media and Ambient Intelligence,01/03/2015,01/03/2018,S. Ochoa,Departamento de Ciencias de la Computación,FONDECYT,Regular
230,316337,Exchange of Excellence in Ubiquitous Computing Technologies to Address Healthcare Challenges (UBIHEALTH),01/09/2012,01/08/2016,S. Ochoa,Particular,Unión Europea,FP7-PEOPLE-IRSES
231,1120207,Understanding the impact of computing solutions on the mobile workers productivity,01/03/2012,01/03/2015,S. Ochoa,Departamento de Ciencias de la Computación,FONDECYT,Regular
232,1110241,Improving personal productivity through mobile computing and low cost supporting services,01/03/2011,01/03/2011,S. Ochoa / J. Pino,Departamento de Ciencias de la Computación,FONDECYT,Regular
233,1110238,Assessing awareness provided by collaborative systems,01/03/2011,01/03/2011,J. Pino / S. Ochoa,Departamento de Ciencias de la Computación,FONDECYT,Regular
234,294904,PER-HEALTH,01/01/2011,01/01/2011,S. Ochoa,Departamento de Ciencias de la Computación,Unión Europea,FP7-PEOPLE-IRSES
235,1100193,Understanding the key issues behind the computer-supported mobile work,01/03/2010,01/03/2010,S. Ochoa,Departamento de Ciencias de la Computación,FONDECYT,Regular
236,D09I1171,ADAPTE: Adaptable Domain and Process Technology Engineering,01/12/2009,01/12/2012,"S. Ochoa, M. Bastarrica",UTFSM,FONDEF,Investigación y Desarrollo (I+D)
237,11060467,Understanding the Design and Use of Ad-hoc collaborative mobile workspaces for the Chilean construction industry,01/03/2006,01/03/2009,S. Ochoa,Departamento de Ciencias de la Computación,FONDECYT,Iniciación en Investigación
238,1061235,"Specification and Analysis of Service-Oriented Architectures
",01/03/2006,01/03/2006,M. Bastarrica / S. Ochoa,Departamento de Ciencias de la Computación,FONDECYT,Regular
239,1060809,"Mobile Collaboration using Unstable Communication Services
",01/03/2006,01/03/2006,S. Ochoa,Departamento de Ciencias de la Computación,FONDECYT,Regular
240,1050497,"Desarrollo de Courseware en base a componentes reutilizables 
",01/06/2005,01/06/2005,S. Ochoa / J. Pino,Departamento de Ciencias de la Computación,FONDECYT,Regular
241,1030959,Tópicos especializados en Sistemas Colaborativos,01/03/2003,01/03/2006,S. Ochoa,Departamento de Ciencias de la Computación,FONDECYT,Regular
242,STIC2020002,Quantum aspects of programming languages,01/04/2021,01/04/2023,F. Olmedo,Departamento de Ciencias de la Computación,Cooperación Internacional: Multilateral y vinculación,Programa Regional TIC-AMSUD
243,3200583,Gradual Reasoning About Differential Privacy,01/03/2020,01/03/2023,M. Toro / F. Olmedo,Departamento de Ciencias de la Computación,FONDECYT,Postdoctorado
244,11181208,Probabilistic Programs: Methods and Tools for their Formal Analysis,01/11/2018,01/11/2021,F. Olmedo,Departamento de Ciencias de la Computación,FONDECYT,Iniciación en Investigación
245,1191047,Information Technology Enhanced Museums: studying their contribution to heritage appreciation,01/08/2018,01/08/2018,"N. Baloian / J. Pino, D. Opazo",Departamento de Ciencias de la Computación,FONDECYT,Regular
246,BMBF180003,Monitoreo confiable de la salud y comunicación de riesgos - Servicios de diseño y recomendación para el modelado de incertidumbre; Evaluación de la calidad del resultado,01/10/2018,01/10/2018,"N. Baloian / J. Pino, S. Ochoa",Departamento de Ciencias de la Computación,Cooperación Internacional: Proyectos bilaterales,Proyectos de intercambio CONICYT/BMBF-Alemania
247,1110241,Improving personal productivity through mobile computing and low cost supporting services,01/03/2011,01/03/2011,S. Ochoa / J. Pino,Departamento de Ciencias de la Computación,FONDECYT,Regular
248,1110238,Assessing awareness provided by collaborative systems,01/03/2011,01/03/2011,J. Pino / S. Ochoa,Departamento de Ciencias de la Computación,FONDECYT,Regular
249,1090140,Towards an integrated approach to computer supported learning.,01/03/2009,01/03/2009,N. Baloian / J. Pino,Departamento de Ciencias de la Computación,FONDECYT,Regular
250,1080352,Evaluating mobile shared workspaces,01/03/2008,01/03/2011,J. Pino,Departamento de Ciencias de la Computación,FONDECYT,Regular
251,1050497,"Desarrollo de Courseware en base a componentes reutilizables 
",01/06/2005,01/06/2005,S. Ochoa / J. Pino,Departamento de Ciencias de la Computación,FONDECYT,Regular
252,1040952,Apoyo computacional a reuniones de decisión,01/03/2004,01/03/2007,J. Pino,Departamento de Ciencias de la Computación,FONDECYT,Regular
253,1020830,Tópicos especializados de sistemas de apoyo al aprendizaje colaborativo,01/06/2002,01/06/2002,J. Pino,Departamento de Ciencias de la Computación,FONDECYT,Regular
254,1000870,Tópicos especializados de sistemas colaborativos,01/03/2000,01/03/2003,J. Pino,Departamento de Ciencias de la Computación,FONDECYT,Regular
255,I015-99/2,Mecanismos de percepción en sistemas colaborativos,01/03/2002,01/03/2004,J. Pino,Departamento de Ciencias de la Computación,Fondo Central de Investigación,INICIACION
256,1970342,Herramientas computacionales para el trabajo colaborativo,01/03/1997,01/03/2000,J. Pino / R. Baeza,Departamento de Ciencias de la Computación,FONDECYT,Regular
257,1940269,Sistemas colaborativos: interfaces humano-computador,01/03/1994,01/03/1997,J. Pino / R. Baeza,Departamento de Ciencias de la Computación,FONDECYT,Regular
258,1911252,Análisis de algoritmos para estructuras de datos,01/03/1991,01/03/1993,P. Poblete / J. Pino,Departamento de Ciencias de la Computación,FONDECYT,Regular
259,I2474-8612,,31/12/1986,31/12/1987,J. Álvarez,,CONCURSOS ESPECIFICOS DE INVESTIGACION,DTI
260,I1687-831,,31/12/1983,31/12/1986,J. Pino,,CONCURSOS ESPECIFICOS DE INVESTIGACION,DTI
261,FIC201922,"Técnicas estadísticas de medición de ancho de banda representativas y válidas, para atacar la brecha digital en la Región Metropolitana",01/07/2022,01/07/2022,J. Piquer,Departamento de Ciencias de la Computación,Fondos de Innovación para la Competitividad,GORE Metropolitano de Santiago
262,15BPE-47225,Estudio y recomendaciones sobre la resiliencia de la infraestructura del Internet chileno,01/11/2015,01/11/2017,J. Piquer,Departamento de Ciencias de la Computación,INNOVA,Bienes públicos para la competitividad
263,12IDL1-16017,Diseño e implementación de una plataforma de medición automática de la experiencia de usuario en el uso de Internet móvil,01/03/2012,01/03/2014,J. Piquer,Departamento de Ciencias de la Computación,INNOVA,Perfil de I+D Aplicada
264,09STIC-07,SCAN - Self Conscious ambient networks,01/12/2008,01/12/2010,J. Piquer,Centre Nationale de la Recherche Scientific,Cooperación Internacional: Multilateral y vinculación,Programa Regional TIC-AMSUD
265,34442,GRID Programming with Components: an advanced component plataform for an effective invisible grid (GRIDCOMP),01/06/2006,01/02/2009,J. Piquer,Particular,Unión Europea,FP6-Proyecto específico
266,INRIA0503,"Oscar: Objetos Y Semántica , Concurrencia, Aspectos Y Reflexión",01/12/2005,01/12/2006,J. Piquer,Departamento de Ciencias de la Computación,Cooperación Internacional: Proyectos bilaterales,Proyectos de intercambio CONICYT/INRIA-Francia
267,1050491,"Videoclone: Videoconferencia apoyada por animación de rostros sintéticos tridimensionales  
",01/06/2005,01/06/2005,P. Inostroza / J. Piquer,Departamento de Ciencias de la Computación,FONDECYT,Regular
268,UE_7080031,Development and application of scaling index methods for the automated quantification of colocalization in fluorescence microscopy,01/09/2004,01/10/2008,"J. Piquer, J. Bustos",Institute National de Recherche en Informatique et Automatique,Unión Europea,FP6-Red de Excelencia
