,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
47,EQM180206,Historia natural a través de microscopía electrónica de barrido en la generación de conocimiento científico del patrimonio biológico de Chile,01/07/2018,01/07/2018,"N. García, Ã. Gutiérrez, P. Naulin, M. Prat, R. Pertuzé, R. Scherson, M. Prendez",Departamento de Silvicultura y Conservación de la Naturaleza,FONDEQUIP,Concurso de Equipamiento Científico
48,U-REDES-C_2018_12,"Consolidación de la Red Consorcio del Patrimonio Botánico de la Universidad de Chile (PBUCH)¿: Rescate, difusión y puesta en valor del patrimonio natural de las colecciones botánicas de la Universidad de Chile",01/10/2018,01/10/2020,"P. Naulin / N. García, F. Luebert, C. Muñoz, T. Torres, R. Scherson",Departamento de Silvicultura y Conservación de la Naturaleza,Fondo Central de Investigación,Programa U-Redes: Línea 2 incentivo a la Consolidación de Red; Domeyko II
49,1181677,The biogeography of climate change in Chile: Vulnerability of ecosystems and species under spatial and temporal dynamics,01/03/2018,01/03/2022,R. Scherson,Universidad Católica de Chile,FONDECYT,Regular
50,1171586,Biogeographic patterns and conservation of evolutionary diversity in the vascular flora of Chile under climate change,01/04/2017,01/04/2021,R. Scherson,Departamento de Silvicultura y Conservación de la Naturaleza,FONDECYT,Regular
51,ENL035/16,Integrating molecular and spatial approaches to understand the evolutionary patterns that shape the distribution of the native vascular flora of Chile and its responses to a changing environment,01/08/2016,01/08/2017,R. Scherson,Departamento de Silvicultura y Conservación de la Naturaleza,Fondo Central de Investigación,U-APOYA: Proyectos de Enlaces
52,1161306,Integrating molecular and spatial approaches to understand the evolutionary patterns that shape the distribution of the native vascular flora of Chile and its responses to a changing enviroment,01/06/2015,01/06/2015,R. Scherson,Departamento de Silvicultura y Conservación de la Naturaleza,FONDECYT,Regular
53,UR15-001,"Consorcio Patrimonio Botánico Universidad de Chile (PBUCH): Rescate, difusión y puesta en  valor del patrimonio natural en las colecciones botánicas indexadas de la Universidad de Chile",01/01/2016,01/01/2018,"P. Naulin / C. Muñoz, N. García, F. Luebert, R. Scherson",Departamento de Silvicultura y Conservación de la Naturaleza,Fondo Central de Investigación,Programa U-Redes: Línea 1 Incentivo a la Generación de Red
54,7912010011,"Fortalecimiento de línea de investigación en evaluación molecular de taxa y ecosistemas con fines de conservación, del área de Botánica  ",01/10/2012,01/10/2015,C. de la Maza / R. Scherson,Departamento de Gestión Forestal y su Medio Ambiente,Programa de Capital Humano Avanzado,Inserción de Capital Humano en la Academia
55,11121579,Evolutionary value of Chilean endemic flora: insights towards a quantitative approach for the assessment of conservation priorities,01/10/2012,01/10/2015,R. Scherson,Departamento de Silvicultura y Conservación de la Naturaleza,FONDECYT,Iniciación en Investigación
56,3085004,Phylogenetic diversity (PD) and its correlation with taxon richness in the flora of the high Andes of South America: a study of some large andean plant families,01/03/2008,01/03/2010,R. Scherson / M. Kalin,Departamento de Silvicultura y Conservación de la Naturaleza,FONDECYT,Postdoctorado
57,PFB23,Corporación Instituto de Ecología y Biodiversidad,01/12/2007,01/12/2020,"M. Kalin / J. Armesto, L. Hinojosa, R. Scherson, R. Vásquez, E. Poulin, P. Moreno, M. Rojas, D. Véliz, R. Bustamante",Departamento de Ciencias Ecológicas,Programa Financiamiento Basal,Basal
58,P05/002-F,Instituto de Ecología y Biodiversidad (IEB),01/12/2005,01/12/2015,"M. Kalin / M. Rojas, L. Hinojosa, R. Scherson, R. Vásquez, R. Bustamante, J. Armesto, D. Véliz, E. Poulin, P. Moreno",Departamento de Ciencias Ecológicas,Iniciativa científica Milenio,Institutos Milenios
