,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
10,"Bernhard, N; Moskwa, LM; Schmidt, K; Oeser, RA; Aburto, F; Bader, MY; Baumann, K; von Blanckenburg, F; Boy, J; van den Brink, L; Brucker, E; Budel, B; Canessa, R; Dippold, MA; Ehlers, TA; Fuentes, JP; Godoy, R; Jung, P; Karsten, U; Koster, M; Kuzyakov, Y; Leinweber, P; Neidhardt, H; Matus, F; Mueller, CW; Oelmann, Y; Oses, R; Osses, P; Paulino, L; Samolov, E; Schaller, M; Schmid, M; Spielvogel, S; Spohn, M; Stock, S; Stroncik, N; Tielborger, K; Ubernickel, K; Scholten, T; Seguel, O; Wagner, D; Kuhn, P",Pedogenic and microbial interrelations to regional climate and local topography: New insights from a climate gradient (arid to humid) along the Coastal Cordillera of Chile,2018,CATENA,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.catena.2018.06.018,10.1016/j.catena.2018.06.018
11,"Oeser, RA; Stroncik, N; Moskwa, LM; Bernhard, N; Schaller, M; Canessa, R; van den Brink, L; Koster, M; Brucker, E; Stock, S; Fuentes, JP; Godoy, R; Matus, FJ; Pedraza, RO; McIntyre, PO; Paulino, L; Seguel, O; Bader, MY; Boy, J; Dippold, MA; Ehlers, TA; Kuhn, P; Kuzyakov, Y; Leinweber, P; Scholten, T; Spielvogel, S; Spohn, M; Ubernickel, K; Tielborger, K; Wagner, D; von Blanckenburg, F",Chemistry and microbiology of the Critical Zone along a steep climate and vegetation gradient in the Chilean Coastal Cordillera,2018,CATENA,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1016/j.catena.2018.06.002,10.1016/j.catena.2018.06.002
12,"Schaller, M; Ehlers, TA; Lang, KAH; Schmid, M; Fuentes-Espoz, JP","Addressing the contribution of climate and vegetation cover on hillslope denudation, Chilean Coastal Cordillera (26 degrees-38 degrees S)",2018,EARTH AND PLANETARY SCIENCE LETTERS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.epsl.2018.02.026,10.1016/j.epsl.2018.02.026
13,"Cerda C., Fuentes J.P., Mancilla G.",Can conservation in protected areas and visitor preferences converge? An empirical study in Central Chile,2018,BIODIVERSITY AND CONSERVATION,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1007/s10531-018-1501-6,10.1007/s10531-018-1501-6
14,"Cerda C., Fuentes J.P., De La Maza C.L., Louit C., Araos A.",Assessing visitors' preferences for ecosystem features in a desert biodiversity hotspot,2018,ENVIRONMENTAL CONSERVATION,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1017/S0376892917000200,10.1017/S0376892917000200
15,"Perez-Quezada, JF; Brito, CE; Cabezas, J; Galleguillos, M; Fuentes, JP; Bown, HE; Franck, N",How many measurements are needed to estimate accurate daily and annual soil respiration fluxes? Analysis using data from a temperate rainforest,2016,BIOGEOSCIENCES,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.5194/bg-13-6599-2016,10.5194/bg-13-6599-2016
16,"Cabezas, J; Galleguillos, M; Valdes, A; Fuentes, JP; Perez, C; Perez-Quezada, JF",Evaluation of impacts of management in an anthropogenic peatland using field and remote sensing data,2015,ECOSPHERE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1890/ES15-00232.1,10.1890/ES15-00232.1
17,"Perez-Quezada, JF; Olguin, S; Fuentes, JP; Galleguillos, M","Tree carbon stock in evergreen forests of Chiloe, Chile",2015,BOSQUE,SCOPUS/SCIELO-Chile/ISI/UCH/VID,http://dx.doi.org/10.4067/S0717-92002015000100004,10.4067/S0717-92002015000100004
18,"Brito, CE;Bown, HE;Fuentes, JP;Franck, N;Perez-Quezada, JF",Mesophyll conductance constrains photosynthesis in three common sclerophyllous species in Central Chile,2014,REVISTA CHILENA DE HISTORIA NATURAL,ISI/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.1186/s40693-014-0008-0,10.1186/s40693-014-0008-0
19,"Bown, HE;Fuentes, JP;Perez-Quezada, JF;Franck, N",Soil respiration across a disturbance gradient in sclerophyllous ecosystems in Central Chile,2014,CIENCIA E INVESTIGACION AGRARIA,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/s0718-16202014000100009,10.4067/s0718-16202014000100009
20,"Fuentes, JP;Bown, HE;Perez-Quezada, JF;Franck, N",Litter Removal in a Sclerophyll Forest: Short- and Medium-Term Consequences for Soil Properties,2014,SOIL SCIENCE SOCIETY OF AMERICA JOURNAL,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.2136/sssaj2013.03.0100,10.2136/sssaj2013.03.0100
21,"Silva, P; Acevedo, E; Martinez, E; Fuentes, JP; Pino, V",Chemical and biological properties as affected by no-tillage and conventional tillage systems in an irrigated Haploxeroll of Central Chile,2013,SOIL & TILLAGE RESEARCH,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.still.2012.07.014,10.1016/j.still.2012.07.014
22,"Perez-Quezada, JF;Bown, HE;Fuentes, JP;Alfaro, FA;Franck, N",Effects of afforestation on soil respiration in an arid shrubland in Chile,2012,JOURNAL OF ARID ENVIRONMENTS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.jaridenv.2012.03.015,10.1016/j.jaridenv.2012.03.015
23,"Martinez, E ; Fuentes, JP ; Acevedo, E",Soil organic carbon and soil properties,2008,REVISTA DE LA CIENCIA DEL SUELO Y NUTRICION VEGETAL,ISI/SCIELO-Chile/SCOPUS/UCH/VID,http://dx.doi.org/10.4067/S0718-27912008000100006,10.4067/S0718-27912008000100006
24,"Klein, D ; Fuentes, JP ; Schmidt, A ; Schmidt, H ; Schulte, A",Soil organic C as affected by silvicultural and exploitative interventions in Nothofagus pumilio forests of the Chilean Patagonia,2008,FOREST ECOLOGY AND MANAGEMENT,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.foreco.2008.03.002,10.1016/j.foreco.2008.03.002
