,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
38,"Lorca, R",The Presumption of Punishment: A Critical Review of its Early Modern Origins,2016,CANADIAN JOURNAL OF LAW AND JURISPRUDENCE,SCOPUS/ESCI/UCH/VID,http://dx.doi.org/10.1017/cjlj.2016.17,10.1017/cjlj.2016.17
39,"Mañalich Raffo, Juan Pablo",Breach of trust as a variant of disloyal administration: a restrictive reconstruction,2022,REVISTA DE DERECHO (VALDIVIA),SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-09502022000200297 ,10.4067/S0718-09502022000200297 
40,"Mañalich Raffo, Juan Pablo","Principio de ejecución e inmediatez-de-acción: una reconstrucción aplicativa del art. 7º, inc. 3º del Código Penal chileno",2021,REVISTA DE DERECHO (COQUIMBO),SCIELO-Chile/UCH/VID,http://dx.doi.org/10.22199/issn.0718-9753-2021-0009,10.22199/issn.0718-9753-2021-0009
41,"Mañalich R., Juan Pablo",PELIGRO CONCRETO Y PELIGRO ABSTRACTO.UNA CONTRIBUCIÓN A LA TEORÍA GENERAL DE LA PARTE ESPECIAL DEL DERECHO PENAL,2021,REVISTA CHILENA DE DERECHO,SCIELO-Chile/ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.4067/S0718-34372021000200079,10.4067/S0718-34372021000200079
42,Juan Pablo Mañalich R.,La clausura de los sistemas de normas de sanción penal como sistemas de reglas constitutivas,2021,Revus,SCOPUS/UCH/VID,http://dx.doi.org/10.4000/revus.7473,10.4000/revus.7473
43,Juan Pablo Mañalich R.,The closure of systems of penal sanction norms as systems of constitutive rules,2021,Revus,SCOPUS/UCH/VID,http://dx.doi.org/10.4000/REVUS.7439,10.4000/REVUS.7439
44,Juan Pablo Mañalich R.,"Fraudulent res judicata in the ""quemados"" case",2021,POLITICA CRIMINAL,SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-33992021000100456,10.4067/S0718-33992021000100456
45,"MAÑALICH RAFFO, JUAN PABLO",EL FAVORECIMIENTO PERSONAL HABITUAL COMO FORMA DE ENCUBRIMIENTO PUNIBLE,2020,REVISTA DE DERECHO (CONCEPCION),SCIELO-Chile/UCH/VID,http://dx.doi.org/10.29393/rd247-6jmfp10006,10.29393/rd247-6jmfp10006
46,Juan Pablo Mañalich R.,The abandonment of a criminal attempt as imputable avoidance or prevention of the Offense's consummation,2020,POLITICA CRIMINAL,SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-33992020000200780,10.4067/S0718-33992020000200780
47,Mañalich R.J.B.,"Justice, procedure, and revision action. The culpability principle facing res judicata",2020,IUS ET PRAXIS,SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-00122020000100028,10.4067/S0718-00122020000100028
48,"Manalich, JP","Animalhood, interests, and rights",2020,JOURNAL OF HUMAN RIGHTS AND THE ENVIRONMENT,SCOPUS/ESCI/UCH/VID,http://dx.doi.org/10.4337/jhre.2020.02.01,10.4337/jhre.2020.02.01
49,"Manalich, RJP",ATTEMPT'S BEGIN AND OPPORTUNITY-FOR-ACTION,2019,REVISTA CHILENA DE DERECHO,ISI/SCIELO-Chile/SCOPUS/UCH/VID,http://dx.doi.org/10.4067/S0718-34372019000300821,10.4067/S0718-34372019000300821
50,"Mañalich R, Juan Pablo","Tentativa, error y dolo. Una reformulación normológica de la distinción entre tentativa y delito putativo",2019,POLITICA CRIMINAL,SCIELO-Chile/SCOPUS/UCH/VID,http://dx.doi.org/10.4067/S0718-33992019000100296,10.4067/S0718-33992019000100296
51,Juan Pablo Mañalich R.,The structure of criminal attempts: An analytic approach,2018,Revus,SCOPUS/UCH/VID,http://dx.doi.org/10.4000/revus.4118,10.4000/revus.4118
52,"Mañalich Raffo, Juan Pablo",El cohecho como propuesta o aceptación de una donación remuneratoria,2018,REVISTA DE DERECHO (VALPARAISO),SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-68512018005000202,10.4067/S0718-68512018005000202
53,"Manalich, JP",Blackmail as Coercion. A Logical Reconstruction of the Distinction Between Conditional Threats and Conditional Offers,2018,DOXA-CUADERNOS DE FILOSOFIA Y DERECHO,ESCI/SCOPUS/UCH/VID,http://dx.doi.org/10.14198/DOXA2018.41.13,10.14198/DOXA2018.41.13
54,"Manalich, JP",Respect and Retribution: Legal Punishment in The Metaphysics of Morals,2018,REVISTA DE CIENCIA POLITICA,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-090X2018000300507,10.4067/S0718-090X2018000300507
55,"Mañalich Raffo, Juan Pablo",Animalhood and subjectivity. (Non-human) animals as legal subjects,2018,REVISTA DE DERECHO (VALDIVIA),SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-09502018000200321,10.4067/S0718-09502018000200321
56,"Mañalich R., Juan Pablo",Apropiación y distracción indebidas. Una propuesta de reconstrucción unificadoramente dualista del art. 470 Nº 1 del Código Penal,2018,REVISTA DE DERECHO (COQUIMBO),SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-97532018000100153,10.4067/S0718-97532018000100153
57,"Manalich, JP",Attempt as crime. an analytic approach,2017,REVISTA CHILENA DE DERECHO,SCOPUS/SCIELO-Chile/ISI/UCH/VID,http://dx.doi.org/10.4067/S0718-34372017000200461 ,10.4067/S0718-34372017000200461 
58,"MAÑALICH R, JUAN PABLO",Terrorismo y organización,2017,IUS ET PRAXIS,SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-00122017000100011,10.4067/S0718-00122017000100011
59,"Mañalich Raffo, Juan Pablo",La reiteración de hechos punibles como concurso real: Sobre la conmensurabilidad típica de los hechos concurrentes como criterio de determinación de la pena,2015,POLITICA CRIMINAL,SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-33992015000200003,10.4067/S0718-33992015000200003
60,"Mañalich Raffo, Juan Pablo",El comportamiento supererogatorio del imputado como base de atenuación de responsabilidad,2015,REVISTA DE DERECHO (VALDIVIA),SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-09502015000200011,10.4067/S0718-09502015000200011
61,"Mañalich Raffo, Juan Pablo",Una defensa (¿intempestiva?) de la dogmática jurídico-penal como proyecto histórico,2015,POLITICA CRIMINAL,SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-33992015000100014,10.4067/S0718-33992015000100014
62,"Mañalich Raffo, Juan Pablo",El principio ne bis in idem frente a la superposición del derecho penal y el derecho administrativo sancionatorio,2014,POLITICA CRIMINAL,SCIELO-Chile/SCOPUS/UCH/VID,http://dx.doi.org/10.4067/S0718-33992014000200008,10.4067/S0718-33992014000200008
63,"Mañalich Raffo, Juan Pablo",La violación como delito contra la indemnidad sexual bajo el derecho penal chileno: Una reconstrucción desde la teoría de las normas,2014,IUS ET PRAXIS,SCIELO-Chile/SCOPUS/UCH/VID,http://dx.doi.org/10.4067/S0718-00122014000200002,10.4067/S0718-00122014000200002
64,"MAÑALICH R, JUAN PABLO",OMISIÓN DEL GARANTE E INTERVENCIÓN DELICTIVA: UNA RECONSTRUCCIÓN DESDE LA TEORÍA DE LAS NORMAS,2014,REVISTA DE DERECHO (COQUIMBO),SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-97532014000200007,10.4067/S0718-97532014000200007
