,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
45,"Yutronic, N;Merchan, J;Jara, P;Gonzalez, G;Garland, MT",Quinuclidine-thiourea inclusion compound. A perfect van der Waals cavity,2003,JOURNAL OF INCLUSION PHENOMENA AND MACROCYCLIC CHEMISTRY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1023/A:1023074403436,10.1023/A:1023074403436
46,"Carriedo, GA;Alonso, FJG;Gomez-Elipe, P;Valenzuela, CD;Saez, NY","Synthesis, spectroscopic and electrochemical study of cationic ciclopentadienyliron(diphosphine) complexes supported on a high molecular weight phosphazene polymer through nitrile ligands.",2003,JOURNAL OF THE CHILEAN CHEMICAL SOCIETY,SCIELO-Chile/ISI/UCH/VID,http://dx.doi.org/10.4067/S0717-97072003000100005,10.4067/S0717-97072003000100005
47,"Yutronic, N;Merchan, J;Gonzalez, G;Garland, MT",Protonated bis(quinuclidine) included in layered bis(urea)-bromide and -iodide hosts: new ternary urea inclusion compounds,2002,JOURNAL OF THE CHEMICAL SOCIETY-PERKIN TRANSACTIONS 2,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1039/b201053b,10.1039/b201053b
48,"Yutronic, N;Merchan, J;Manriquez, V;Gonzalez, G;Jara, P;Wittke, O;Garland, MT",Inclusion of a protonated amine in thiourea-chloride and -bromide matrix. Expected ionic conducting materials,2002,MOLECULAR CRYSTALS AND LIQUID CRYSTALS,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1080/10587250210503,10.1080/10587250210503
49,"Carriedo, GA; Alonso, FJG; Alvarez, JLG; Valenzuela, CD; Saez, NY",Synthesis and spectroscopic properties of a new high molecular weight poly-spirophosphazene-oxypyridine copolymer and its complexes with W(CO)(5) fragments,2002,POLYHEDRON,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/S0277-5387(02)01235-4,10.1016/S0277-5387(02)01235-4
50,"Carriedo, GA;Alonso, FJG;Gonzalez, PA;Valenzuela, CD;Saez, NY",Synthesis and spectroscopic characterization of cyclic and polymeric phosphazenes bearing phosphine complexes,2002,POLYHEDRON,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1016/S0277-5387(02)01233-0,10.1016/S0277-5387(02)01233-0
51,"Yutronic, N;Manriquez, V;Jara, P;Wittke, O;Gonzalez, G",Dicyclohexylamine-thiourea clathrate,2001,SUPRAMOLECULAR CHEMISTRY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1080/10610270108027471,10.1080/10610270108027471
52,"Jara, P;Merchan, J;Yutronic, N;Gonzalez, G",Macroscopic evidence of inclusion phenomena in urea and thiourea matrices,2000,JOURNAL OF INCLUSION PHENOMENA AND MACROCYCLIC CHEMISTRY,ISI/UCH/VID,,
53,"Yutronic, N; Manriquez, V; Jara, P; Witke, O; Merchan, J; Gonzalez, G","Bis(thiourea)-1,2-diazabicyclo[2.2.2]octane. A new layered thiourea inclusion compound",2000,JOURNAL OF THE CHEMICAL SOCIETY-PERKIN TRANSACTIONS 2,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1039/a908919e,10.1039/a908919e
54,"Diaz, C; Izquierdo, I; Valenzuela, ML; Yutronic, N","Metal-metal interaction through CH2-CN bridge: synthesis and characterization of [CpM(L-2) NCCH(2)Fc]PF6 complexes (Fc = ferrocenyl; L=1/2 dppe, PPh3; M = Fe,Ru)",2000,INORGANIC CHEMISTRY COMMUNICATIONS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/S1387-7003(00)00127-1,10.1016/S1387-7003(00)00127-1
