,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
104,"Rondeau, EB; Christensen, KA; Minkley, DR; Leong, JS; Chan, MTT; Despins, CA; Mueller, A; Sakhrani, D; Biagi, CA; Rougemont, Q; Normandeau, E; Jones, SJM; Devlin, RH; Withler, RE; Beacham, TD; Naish, KA; Yanez, JM; Neira, R; Bernatchez, L; Davidson, WS; Koop, BF",Population-size history inferences from the coho salmon (Oncorhynchus kisutch) genome,2023,G3-GENES GENOMES GENETICS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1093/g3journal/jkad033,10.1093/g3journal/jkad033
105,"Lopez, ME; Linderoth, T; Norris, A; Lhorente, JP; Neira, R; Yanez, JM",Multiple Selection Signatures in Farmed Atlantic Salmon Adapted to Different Environments Across Hemispheres,2019,FRONTIERS IN GENETICS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3389/fgene.2019.00901,10.3389/fgene.2019.00901
106,"Bassini, LN; Lhorente, JP; Oyarzun, M; Bangera, R; Yanez, JM; Neira, R","Genetic parameters for Piscirickettsia salmonis resistance, sea lice (Caligus rogercresseyi) susceptibility and harvest weight in rainbow trout (Oncorhynchus mykiss)",2019,AQUACULTURE,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1016/j.aquaculture.2019.05.008,10.1016/j.aquaculture.2019.05.008
107,"Lhorente, JP; Araneda, M; Neira, R; Yanez, JM",Advances in genetic improvement for salmon and trout aquaculture: the Chilean situation and prospects,2019,REVIEWS IN AQUACULTURE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1111/raq.12335,10.1111/raq.12335
108,"Rodriguez, FH; Caceres, G; Lhorente, JP; Newman, S; Bangera, R; Tadich, T; Neira, R; Yanez, JM",Genetic (co)variation in skin pigmentation patterns and growth in rainbow trout,2019,ANIMAL,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1017/S175173111800188X,10.1017/S175173111800188X
109,"Lopez, ME; Benestan, L; Moore, JS; Perrier, C; Gilbey, J; Di Genova, A; Maass, A; Diaz, D; Lhorente, JP; Correa, K; Neira, R; Bernatchez, L; Yanez, JM",Comparing genomic signatures of domestication in two Atlantic salmon (Salmo salar L.) populations with different geographical origins,2019,EVOLUTIONARY APPLICATIONS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1111/eva.12689,10.1111/eva.12689
110,"Yanez, JM ; Barria, A ; Dufflocq, P ; Oyarzun, M ; Neira, R ; Newman, S ; Lhorente, JP",NEGATIVE GENETIC CORRELATION BETWEEN RESISTANCE AGAINST PISCIRICKETTSIA SALMONIS AND HARVEST WEIGHT IN COHO SALMON (Oncorhynchus kisutch),2017,AQUACULTURE,ISI/UCH/VID,,
111,"Lopez, ME; Correa, K; Di Genova, A; Moore, JS; Perrier, C; Bernatchez, L; Gilbey, J; Soto, C; Bassini, L; Maass, A; Neira, R; Figueroa, R; Lhorente, JP; Yanez, JM",IDENTIFYING PARALLEL AND NON-PARALLEL GENOMIC CHANGES BETWEEN INDEPENDENT PAIRS OF WILD/DOMESTIC ATLANTIC SALMON POPULATIONS USING A HIGH DENSITY SNP ARRAY,2017,AQUACULTURE,ISI/UCH/VID,,
112,"Neira, R; Yanez, JM; Lhorente, JP",BREEDING PROGRAMS IN FISH AQUACULTURE: HISTORICAL CONTEXT AND PERSPECTIVES,2017,AQUACULTURE,ISI/UCH/VID,,
113,"Bassini, NL; Neira, R; Yanez, JM; Newman, S; Oyarzun, M; Erranz, F; Figueroa, R; Lhorente, JP","GENETIC PARAMETERS FOR RESISTANCE TO Caligus rogercresseyi, Piscirickettsia salmonis AND BODY WEIGHT IN RAINBOW TROUT (Oncorhynchus mykiss)",2017,AQUACULTURE,ISI/UCH/VID,,
114,"Lhorente, JP; Newman, S; Neira, R; Filp, M; Figueroa, R; Yanez, JM","CORRELATED RESPONSE IN COLOR FLESH AFTER SIX GENERATION OF SELECTION FOR HARVEST WEIGHT IN COHO SALMON, (Oncorhynchus kisutch)",2017,AQUACULTURE,ISI/UCH/VID,,
115,"Dufflocq, P; Lhorente, JP; Bangera, R; Neira, R; Newman, S; Yanez, JM",Correlated response of flesh color to selection for harvest weight in coho salmon (Oncorhynchus kisutch),2017,AQUACULTURE,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1016/j.aquaculture.2016.08.037,10.1016/j.aquaculture.2016.08.037
116,"Flores-Mara, R; Rodriguez, FH; Bangera, R; Lhorente, JP; Neira, R; Newman, S; Yanez, JM",Resistance against infectious pancreatic necrosis exhibits significant genetic variation and is not genetically correlated with harvest weight in rainbow trout (Oncorhynchus mykiss),2017,AQUACULTURE,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1016/j.aquaculture.2017.05.042,10.1016/j.aquaculture.2017.05.042
117,"Yanez, JM; Bangera, R; Lhorente, JP; Barria, A; Oyarzun, M; Neira, R; Newman, S",Negative genetic correlation between resistance against Piscirickettsia salmonis and harvest weight in coho salmon (Oncorhynchus kisutch),2016,AQUACULTURE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.aquaculture.2016.03.020,10.1016/j.aquaculture.2016.03.020
