,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
93,"Molina, J; Covarrubias, JI",Influence of Nitrogen on Physiological Responses to Bicarbonate in a Grapevine Rootstock,2019,JOURNAL OF SOIL SCIENCE AND PLANT NUTRITION,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1007/s42729-019-00030-1,10.1007/s42729-019-00030-1
94,"Michel, L; Beya-Marshall, V; Rombola AD; Pastenes, C; Covarrubias, JI",Evaluation of FE-heme Applications or Intercropping for Preventing Iron Deficiency in Blueberry,2019,JOURNAL OF SOIL SCIENCE AND PLANT NUTRITION,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1007/s42729-019-0017-9,10.1007/s42729-019-0017-9
95,"Michel, L; Pena, A; Pastenes, C; Berrios, P; Rombola, AD; Covarrubias, JI","Sustainable Strategies to Prevent Iron Deficiency, Improve Yield and Berry Composition in Blueberry (Vaccinium spp.)",2019,FRONTIERS IN PLANT SCIENCE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3389/fpls.2019.00255,10.3389/fpls.2019.00255
96,"Granja, F; Covarrubias, JI",Evaluation of acidifying nitrogen fertilizers in avocado trees with iron deficiency symptoms,2018,JOURNAL OF SOIL SCIENCE AND PLANT NUTRITION,SCOPUS/SCIELO-Chile/ISI/UCH/VID,http://dx.doi.org/10.4067/S0718-95162018005000702,10.4067/S0718-95162018005000702
97,"Bondada, B; Covarrubias, JI; Tessarin, P; Boliani, AC; Marodin, G; Rombola, AD",Postveraison Shoot Trimming Reduces Cluster Compactness without Compromising Fruit Quality Attributes in Organically Grown Sangiovese Grapevines,2016,AMERICAN JOURNAL OF ENOLOGY AND VITICULTURE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.5344/ajev.2016.15058,10.5344/ajev.2016.15058
98,"Covarrubias, JI;Retamales, C;Donnini, S;Rombola, AD;Pastenes, C",Contrasting physiological responses to iron deficiency in Cabernet Sauvignon grapevines grafted on two rootstocks,2016,SCIENTIA HORTICULTURAE,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1016/j.scienta.2015.12.013,10.1016/j.scienta.2015.12.013
99,"Covarrubias, JI; Rombola, AD",Organic acids metabolism in roots of grapevine rootstocks under severe iron deficiency,2015,PLANT AND SOIL,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1007/s11104-015-2530-5,10.1007/s11104-015-2530-5
100,"Covarrubias, JI;Pisi, A;Rombola, AD",Evaluation of sustainable management techniques for preventing iron chlorosis in the grapevine,2014,AUSTRALIAN JOURNAL OF GRAPE AND WINE RESEARCH,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1111/ajgw.12055,10.1111/ajgw.12055
101,"Baginsky, C;Contreras, A;Covarrubias, JI;Seguel, O;Aballay, E",Control of plant-parasitic nematodes using cover crops in table grape cultivation in Chile,2013,CIENCIA E INVESTIGACION AGRARIA,SCOPUS/ISI/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-16202013000300008,10.4067/S0718-16202013000300008
102,"Tessarin P., Ingrosso E., Rombolà A.D., Covarrubias J.I., Boliani A.C., Yunta F.",Improvement of grapevine iron nutrition by a bovine blood-derived compound,2013,Acta Horticulturae,SCOPUS/UCH/VID,,
103,"Seguel, O; Baginsky, C; Contreras, A; Covarrubias, JI; Gonzalez, C; Poblete, L",Physical properties of a fine textured haplocambid after three years of organic matter amendments management,2013,JOURNAL OF SOIL SCIENCE AND PLANT NUTRITION,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-95162013000300015,10.4067/S0718-95162013000300015
104,"Covarrubias, JI;Rombola, AD",Physiological and biochemical responses of the iron chlorosis tolerant grapevine rootstock 140 Ruggeri to iron deficiency and bicarbonate,2013,PLANT AND SOIL,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1007/s11104-013-1623-2,10.1007/s11104-013-1623-2
105,"Seguel, O ; Baginsky, C ; Contreras, A ; Covarrubias, J ; Gonzalez, C ; Sandoval, M",CHANGES IN PHYSICAL PROPERTIES OF A TYPIC HAPLOCAMBID BY ANNUAL CROP CULTURE,2011,JOURNAL OF SOIL SCIENCE AND PLANT NUTRITION,ISI/SCIELO-Chile/SCOPUS/UCH/VID,http://dx.doi.org/10.4067/S0718-95162011000100001,10.4067/S0718-95162011000100001
106,"Homer, I; Prieto, M; Diaz, V",Use of anti drift nozzles in control of perennial weeds in vineyard nurseries,2020,REVISTA DE LA FACULTAD DE CIENCIAS AGRARIAS,ISI/SCOPUS/SCIELO-otros paises /UCH/VID,,
107,"Bannister, IH; Varon, MP; Martinez, VD",Spray drift with several nozzles under wind breeze in a vineyard nursery,2020,REVISTA DE LA FACULTAD DE AGRONOMIA DE LA UNIVERSIDAD DEL ZULIA,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.47280/RevFacAgron(LUZ).v37.n4.01,10.47280/RevFacAgron(LUZ).v37.n4.01
