,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
56,3220103,Hacia una ontología del cansancio: ocio y fatiga en Martin Heidegger y Byung-Chul Han,01/04/2022,01/04/2025,S. Rojas,Departamento de Teoría de las Artes,FONDECYT,Postdoctorado
57,1221429,La estética del asco como recurso literario: la reflexión del orden de la violencia en la narrativa latinoamericana,01/09/2021,01/09/2021,S. Rojas,Departamento de Teoría de las Artes,FONDECYT,Regular
58,3220606,Las poéticas impolíticas de Elvira Hernández y Guadalupe Santa Cruz,01/04/2022,01/04/2025,S. Rojas,Departamento de Teoría de las Artes,FONDECYT,Postdoctorado
59,3210174,Las poéticas impolíticas de Elvira Hernández y Guadalupe Santa Cruz,01/08/2020,01/08/2020,S. Rojas,Departamento de Teoría de las Artes,FONDECYT,Postdoctorado
60,3210035,"Hacía una ontología del cansancio: Cuerpo, ocio y cansancio en Martín Heidegger y Byung-Chul Han",01/08/2020,01/08/2020,S. Rojas,Departamento de Teoría de las Artes,FONDECYT,Postdoctorado
61,3200623,Fundamentos filosófico estéticos de la forma y el arte orgánico: hacia la superación del linde arte/artesanía,01/01/2020,01/01/2020,S. Rojas,Departamento de Teoría de las Artes,FONDECYT,Postdoctorado
62,3190291,"La pantalla ciborg: Imagen digital, modos de imaginar y subjetividad",01/10/2018,01/10/2018,S. Rojas,Departamento de Teoría de las Artes,FONDECYT,Postdoctorado
63,1181480,Escribir lo tremendo: la reflexión crítica de la representación de la violencia en la literatura chilena y latinoamericana contemporánea,01/07/2017,01/07/2017,S. Rojas,Departamento de Teoría de las Artes,FONDECYT,Regular
64,3180156,"La pantalla ciborg: Modo de imaginar, interfaz digital y subjetividad",01/08/2017,01/08/2017,S. Rojas,Escuela de Artes,FONDECYT,Postdoctorado
65,3170432,Sociología(s) del arte: aproximaciones teóricas y metodológicas contemporáneas,01/08/2016,01/08/2016,T. Peters / S. Rojas,Departamento de Teoría de las Artes,FONDECYT,Postdoctorado
66,3170593,"Estética de la ""nueva edad del arte de América"". José María Moreno Galván y el arte latinoamericano del siglo XX (1900-1980) ",01/08/2016,01/08/2016,S. Rojas,Departamento de Teoría de las Artes,FONDECYT,Postdoctorado
67,3170789,"El 'informante nativo' de la razón neoliberal: Locas, queers, feministas y transexuales al abordaje",01/08/2016,01/08/2016,S. Rojas,Departamento de Teoría de las Artes,FONDECYT,Postdoctorado
68,3160729,La fotografía y sus desplazamientos hacia una activación de la memoria,01/06/2015,01/06/2015,S. Rojas,Departamento de Teoría de las Artes,FONDECYT,Postdoctorado
69,3150108,Aportes de la deconstrucción para un pensamiento filosófico del sonido,01/11/2014,01/11/2014,S. Rojas,Departamento de Teoría de las Artes,FONDECYT,Postdoctorado
70,3150304,Emergencia de prácticas culturales colaborativas y proyectos artísticos relacionales en el espacio público en Chile a la luz del contexto contemporáneo,01/11/2014,01/11/2014,S. Rojas,Departamento de Teoría de las Artes,FONDECYT,Postdoctorado
71,1151049,La ficción del sujeto: el agotamiento del cogito en la escritura de Samuel Beckett,01/03/2015,01/03/2017,S. Rojas,Departamento de Teoría de las Artes,FONDECYT,Regular
72,83075,Escultura contemporánea en Chile: genealogía de una transformación,01/03/2015,01/03/2016,S. Rojas,Departamento de Artes Visuales,Fondos de Cultura,Fondart Nacional
73,3150381,"Creación y fotografía, una forma de resistencia en el exilio",01/11/2014,01/11/2014,S. Rojas,Departamento de Teoría de las Artes,FONDECYT,Postdoctorado
74,90859,Tiempo sin desenlace: una reflexión sobre el pathos del ocaso,01/03/2015,01/03/2016,S. Rojas,Departamento de Teoría de las Artes,Fondos de Cultura,Fondo del Libro y la Lectura
75,3140484,Emergencia del arte y cultura relacional y colaborativa en Chile a la luz del contexto contemporáneo.,01/11/2013,01/11/2013,S. Rojas,Departamento de Teoría de las Artes,FONDECYT,Postdoctorado
76,314-080,Del no-lugar al lugar. Conceptos-Clave para proyectos arquitectónicos contemporáneos y su aplicación a obras emblemáticas de arquitectura chilena,01/10/2013,01/10/2013,L. Gallardo / S. Rojas,Departamento de Teoría de las Artes,FONDECYT,Postdoctorado
