,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
10,ID19I10135,Desarrollo de una vacuna multivalente contra el complejo respiratorio porcino en base a microencapsulación de antígenos con quitosano funcionalizado,01/08/2019,01/08/2021,"S. Bucarey / A. Neira, V. Neira",Departamento de Ciencias Biológicas Animales,FONDEF,IDEA
11,EQM180073,Adquisición de un Microscopio Electrónico de Barrido de Emisión de Campo FEG-SEM de Ultra Alta Resolución (UHR) con tecnología TriglavTM para la investigación avanzada: Desde los Minerales a la Ciencia de Materiales,01/07/2018,01/07/2018,"A. Neira / J. Yáñez, J. Morales, C. Briceño, M. Yazdani-Pedram, P. Caviedes, J. Arias, M. Díaz, V. Neira, S. Lavandero",Departamento de Ciencias Biológicas Animales,FONDEQUIP,Concurso de Equipamiento Científico
12,1180734,Chemically functionalized eggshell membranes as templates for designning biomaterials,01/03/2018,01/03/2021,"J. Arias / J. Arias, M. Fernández, E. Kessi, A. Neira",Departamento de Ciencias Biológicas Animales,FONDECYT,Regular
13,1171520,Polymer-controlled biomineralization using electrospun fibers as template through electrospinning,01/04/2017,01/04/2021,"A. Neira / J. Arias, M. Fernández, M. Yazdani-Pedram",Departamento de Ciencias Biológicas Animales,FONDECYT,Regular
14,ID17I10034,Nueva tecnología de microencapsulación biomimética para el desarrollo de una vacuna bivalente contra el complejo respiratorio porcino,01/06/2017,01/06/2017,S. Bucarey / A. Neira,Departamento de Ciencias Biológicas Animales,FONDEF,IDEA Bietapa
15,EQM170002,Fortalecimiento de una Unidad de Microscopía y Microanálisis de Superficie de Materiales No-conductores en el Campus Sur (UMMS),01/09/2017,01/09/2017,"M. Fernández / A. Neira, J. Arias",Departamento de Ciencias Biológicas Animales,FONDEQUIP,Concurso de Equipamiento Científico
16,EQM170053,Adquisición de un Microscopio Electrónico de Barrido de Emisión de Campo FEG-SEM de Ultra Alta Resolución (UHR) con tecnología TriglavTM para la investigación avanzada: Desde los Minerales a la Ciencia de los Nanomateriales (MINANOMAT),01/08/2017,01/08/2017,A. Neira / M. Urzúa,Departamento de Ciencias Biológicas Animales,FONDEQUIP,Concurso de Equipamiento Científico
17,EQM160086,Implementación de un microscopio electrónico de barrido y equipos complementarios (SEM-EDS) de análisis métrico para la investigación avanzada de películas y partículas micro y nano-electrohiladas con aplicaciones biotecnológicas y biomédicas,01/06/2016,01/06/2016,A. Neira,Departamento de Ciencias Biológicas Animales,FONDEQUIP,Concurso de Equipamiento Científico
18,ID16I10137,Desarrollo de una nueva plataforma tescnológica escalablea base de nanofibras poliméricas electrohiladas para la formulación de métodos de diagnóstico serológico de enfermedades y agentes patógenos en medicina veterinaria,01/08/2016,01/08/2016,A. Neira,Departamento de Ciencias Biológicas Animales,FONDEF,IDEA Bietapa
19,IT16I10068,Desarrollo y validación de un adyuvante de naturaleza bio-mimética para el control de agentes infecciosos asociados al complejo respiratorio porcino,01/03/2017,01/03/2017,S. Bucarey / A. Neira,Departamento de Ciencias Biológicas Animales,FONDEF,IDEA
20,1161450,Thermosensitive microgels loaded with heat generating nanoparticles for pulsed release of anticancer nanocarriers and triggered by external magnetic fields: formulation analysis and biological evaluation,01/04/2016,01/04/2020,"F. Oyarzún / A. Neira, P. Robert, M. Kogan, J. Morales",Departamento de Ciencias y Tecnología Farmacéutica,FONDECYT,Regular
