,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
88,1211076,Two Dimensional Systems: Chirality and the Dzyaloshinsky-Moriya Interaction,01/08/2020,01/08/2020,M. Kiwi / F. Torres,Departamento de Física,FONDECYT,Regular
89,1200645,Low Dimensional complex systems to improve computing energy efficiency,01/08/2019,01/08/2019,M. Kiwi / F. Torres,Departamento de Física,FONDECYT,Regular
90,1190662,Metallic hollow nanospheres with grain boundaries,01/04/2019,01/04/2023,"J. Rogan / M. Ramírez, M. Kiwi",Departamento de Física,FONDECYT,Regular
91,AFB180001,Centro para el Desarrollo de la Nanociencia y la Nanotecnología,01/01/2019,01/01/2022,M. Kiwi,Universidad De Santiago,Programa de Investigación Asociativa,Apoyo Centros Científicos y Tecn. de Excelencia con Financ. Basal
92,1180817,Metallic hollow nanospheres,01/07/2017,01/07/2017,"J. Rogan / M. Ramírez, M. Kiwi",Departamento de Física,FONDECYT,Regular
93,1170673,Metallic hollow nanoparticles,01/09/2016,01/09/2016,"J. Rogan / M. Ramírez, M. Kiwi",Departamento de Física,FONDECYT,Regular
94,FA9550-16-1-0122,Exchange bias: from basic physic towards applications,01/03/2016,01/03/2019,M. Kiwi,Departamento de Física,Gobierno USA,The Air Force Office of Scientific Research (AFOSR)
95,1160639,Two dimensional and quasi-two dimensional simple and complex systems,01/04/2016,01/04/2020,M. Kiwi / J. Rogan,Departamento de Física,FONDECYT,Regular
96,314-075,Exchange-bias en multicapas magnéticas,01/10/2013,01/10/2013,F. Torres / M. Kiwi,Departamento de Física,FONDECYT,Postdoctorado
97,1130272,Properties of metallic nanoclusters,01/03/2013,01/03/2017,J. Rogan / M. Kiwi,Departamento de Física,FONDECYT,Regular
98,3130694,Propiedades Magnéticas de Interfaces en Multicapas y Exchange Bias,01/10/2012,01/10/2012,F. Torres / M. Kiwi,Departamento de Física,FONDECYT,Postdoctorado
99,ANM-60,Instituo milenio de materia condensada,01/03/2013,01/03/2013,"M. Kiwi, J. Valdivia",USACH. Depto. de Física,Iniciativa científica Milenio,Institutos Milenios
100,ANM-02,Social and biological networks: from complexity to dynamics,01/01/2013,01/01/2013,J. Valdivia / M. Kiwi,Departamento de Física,Iniciativa científica Milenio,Núcleos Milenio
101,1120399,"Nanoscopic systems: metallic clusters, nanowires and exchange bias",01/03/2012,01/03/2016,M. Kiwi / J. Rogan,Departamento de Física,FONDECYT,Regular
