,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
203,"Galleguillos, M; Valenzuela, MA; Riquelme, R; Sanhueza, E; Sanchez, G; Figueroa, JP; Llanos, AJ",Nitric oxide synthase activity in brain tissues from llama fetuses submitted to hypoxemia,2001,COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY A-MOLECULAR & INTEGRATIVE PHYSIOLOGY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/S1095-6433(01)00299-9,10.1016/S1095-6433(01)00299-9
204,"Galleguillos, M; Valenzuela, MA; Riquelme, R; Sanhueza, E; Sanchez, G; Pastene, C; Figueroa, JP; Llanos, AJ",Nitric oxide synthase (NOS) activity in the fetal llama brain submitted to hypoxaemia,2000,JOURNAL OF PHYSIOLOGY-LONDON,ISI/UCH/VID,,
205,"Grez, AA; Zaviezo, T; Orellana, I; Pino, L; Roy, HE; Torres, F; Rebolledo, C
",Citizen Science and Phytosanitary Surveillance Systems Are Complementary Tools to Follow the Invasion of Harmonia axyridis,2023,NEOTROPICAL ENTOMOLOGY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1007/s13744-022-01014-0,10.1007/s13744-022-01014-0
206,"Soares, AO; Haelewaters, D; Ameixa, OMCC; Borges, I; Brown, PMJ; Cardoso, P; de Groot, MD; Evans, EW; Grez, AA; Hochkirch, A; Holecova, M; Honek, A; Kulfan, J; Lillebo, AI; Martinkova, Z; Michaud, JP; Nedved, O; Omkar; Roy, HE; Saxena, S; Shandilya, A; Sentis, A; Skuhrovec, J; Viglasova, S; Zach, P; Zaviezo, T; Losey, JE",A roadmap for ladybird conservation and recovery,2023,CONSERVATION BIOLOGY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1111/cobi.13965,10.1111/cobi.13965
207,"Smith-Ramirez, C; Grez, A; Galleguillos, M; Cerda, C; Ocampo-Melgar, A; Miranda, MD; Munoz, AA; Rendon-Funes, A; Diaz, I; Cifuentes, C; Alaniz, A; Seguel, O; Ovalle, J; Montenegro, G; Saldes-Cortes, A; Martinez-Harms, MJ; Armesto, JJ; Vita, A",Ecosystem services of Chilean sclerophyllous forests and shrublands on the verge of collapse: A review,2023,JOURNAL OF ARID ENVIRONMENTS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.jaridenv.2022.104927,10.1016/j.jaridenv.2022.104927
208,"Croy, JR; Zaviezo, T; Crossley, MS; Smith, OM; Snyder, WE; Grez, AA",Apparent niche differences between native and exotic lady beetles,2023,BIOLOGICAL CONTROL,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.biocontrol.2023.105148,10.1016/j.biocontrol.2023.105148
209,"Brown, PMJ; Zaviezo, T; Grez, A; Adriaens, T; San Martin, G; Roy, HE; Soares, AO","Invasive intraguild predators: Evidence of their effects, not assumptions",2022,ECOLOGICAL ENTOMOLOGY,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1111/een.13116,10.1111/een.13116
210,"Barahona-Segovia, RM; Grez, AA; Veloso, C","Forestry clear-cuts increase environmental temperatures, affecting the ecophysiological responses of specialized beetles in fragmented landscapes",2022,JOURNAL OF APPLIED ENTOMOLOGY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1111/jen.12980,10.1111/jen.12980
211,"Chaperon, PN; Rodriguez-San Pedro, A; Beltran, CA; Allendes, JL; Barahona-Segovia, RM; Urra, F; Grez, AA",Effects of adjacent habitat on nocturnal flying insects in vineyards and implications for bat foraging,2022,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.agee.2021.107780,10.1016/j.agee.2021.107780
212,"Grez, AA; Tania, Z; Casanoves, F; Oberti, R; Pliscoff, P","The positive association between natural vegetation, native coccinellids and functional diversity of aphidophagous coccinellid communities in alfalfa",2021,INSECT CONSERVATION AND DIVERSITY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1111/icad.12473,10.1111/icad.12473
213,"Rodriguez-San Pedro, A; Avila, F; Chaperon, PN; Beltran, CA; Allendes, JL; Grez, AA",The role of the adjacent habitat on promoting bat activity in vineyards: a case study from central Chile,2021,ACTA CHIROPTEROLOGICA,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3161/15081109ACC2021.23.1.014,10.3161/15081109ACC2021.23.1.014
214,"Alaniz, AJ; Soares, AO; Vergara, PM; de Azevedo, EB; Grez, AA","The failed invasion ofHarmonia axyridisin the Azores, Portugal: Climatic restriction or wrong population origin?",2021,INSECT SCIENCE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1111/1744-7917.12756,10.1111/1744-7917.12756
215,"Rondoni, G; Borges, I; Collatz, J; Conti, E; Costamagna, AC; Dumont, F; Evans, EW; Grez, AA; Howe, AG; Lucas, E; Maisonhaute, JE; Soares, AO; Zaviezo, T; Cock, MJW",Exotic ladybirds for biological control of herbivorous insects - a review,2021,ENTOMOLOGIA EXPERIMENTALIS ET APPLICATA,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1111/eea.12963,10.1111/eea.12963
216,"Romero, V; Zaviezo, T; Grez, AA",The invasive coccinellid Harmonia axyridis (Coleoptera: Coccinellidae) is a less suitable host for parasitism than resident species,2020,INTERNATIONAL JOURNAL OF AGRICULTURE AND NATURAL RESOURCES,ISI/SCIELO-Chile/SCOPUS/UCH/VID,http://dx.doi.org/10.7764/ijanr.v47i3.2239,10.7764/ijanr.v47i3.2239
217,"Vasquez, DA; Grez, AA; Rodriguez-San Pedro, A",Species-specific effects of moonlight on insectivorous bat activity in central Chile,2020,JOURNAL OF MAMMALOGY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1093/jmammal/gyaa095,10.1093/jmammal/gyaa095
218,"Zamorano, J; Bartomeus, I; Grez, AA; Garibaldi, LA",Field margin floral enhancements increase pollinator diversity at the field edge but show no consistent spillover into the crop field: a meta-analysis,2020,INSECT CONSERVATION AND DIVERSITY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1111/icad.12454,10.1111/icad.12454
219,"Gonzalez, G; Cotoras, DD; Grez, AA",Annotated list of island lady beetles from Chile (Coleoptera: Coccinellidae),2020,ZOOTAXA,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.11646/zootaxa.4852.5.1,10.11646/zootaxa.4852.5.1
