,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
47,11221200,Ideología de la forma postdramática: Lectura estético-política sobre las prácticas de investigación como modos de creación en las arte escénicas del siglo XXI chileno,01/05/2021,01/05/2021,P. Olivares,Departamento de Teatro,FONDECYT,Iniciación en Investigación
48,1212007,Mitologías de lo postdramático: Lectura estético-política sobre las prácticas de investigación como modos de creación en las artes escénicas del siglo XXI chileno,01/08/2020,01/08/2020,"P. Olivares / C. Rossel, H. Ponce",Departamento de Teatro,FONDECYT,Regular
49,1210842,Didáctica de las artes escénicas. Hacia un modelo articulador de la relación entre drama aplicado y educación artística,01/08/2020,01/08/2020,H. Ponce / P. Olivares,Departamento de Teatro,FONDECYT,Regular
50,1201299,Lógicas de creación-investigación en el campo de la producción de prácticas escénicas en Chile (2015-2020),01/08/2019,01/08/2019,"H. Ponce / C. Rossel, P. Olivares",Departamento de Teatro,FONDECYT,Regular
51,CA17/17,Interacciones para ¿Amoricidio¿,01/10/2017,01/10/2018,P. Olivares,Departamento de Teatro,Fondo Central de Investigación,CREACION ARTISTICA DID
52,CREA-3-3,Teatro y educación itinerante (TEI) Diálogos por una pedagogía crítica de la escena,01/12/2015,01/09/2016,"A. Murath / C. Larenas, H. Ponce, P. Olivares",Departamento de Teatro,Iniciativa Bicentenario Juan Gómez Millas,Fondo de creación artística
53,662226,Residencia de Creación Proyecto “Alterung”,01/03/2023,01/03/2024,J. Pino,Departamento de Teatro,Fondos de Cultura,Fondo Nacional de Fomento y Desarrollo de las Artes Escénicas
54,11220401,Educación a través del teatro: diseño y evaluación de recepción en una propuesta didáctica de enseñanza-aprendizaje a través del teatro en el contexto escolar chileno,01/05/2021,01/05/2021,H. Ponce,Departamento de Teatro,FONDECYT,Iniciación en Investigación
55,628687,"PATRIMONIO ESCÉNICO TNCH: catalogación, conservación, registro, y puesta en valor de la colección Guillermo Núñez",01/03/2022,01/03/2023,H. Ponce,Departamento de Teatro,Fondos de Cultura,Fondo Nacional de Fomento y Desarrollo de las Artes Escénicas
56,1212007,Mitologías de lo postdramático: Lectura estético-política sobre las prácticas de investigación como modos de creación en las artes escénicas del siglo XXI chileno,01/08/2020,01/08/2020,"P. Olivares / C. Rossel, H. Ponce",Departamento de Teatro,FONDECYT,Regular
57,1210842,Didáctica de las artes escénicas. Hacia un modelo articulador de la relación entre drama aplicado y educación artística,01/08/2020,01/08/2020,H. Ponce / P. Olivares,Departamento de Teatro,FONDECYT,Regular
58,1201299,Lógicas de creación-investigación en el campo de la producción de prácticas escénicas en Chile (2015-2020),01/08/2019,01/08/2019,"H. Ponce / C. Rossel, P. Olivares",Departamento de Teatro,FONDECYT,Regular
59,CREA-3-3,Teatro y educación itinerante (TEI) Diálogos por una pedagogía crítica de la escena,01/12/2015,01/09/2016,"A. Murath / C. Larenas, H. Ponce, P. Olivares",Departamento de Teatro,Iniciativa Bicentenario Juan Gómez Millas,Fondo de creación artística
60,INNOV-1-2,Las pasiones del cuerpo: presencia escénica y experiencia sinestésica,01/01/2014,01/07/2015,"H. Ponce / L. Núñez, S. Floody",Departamento de Teatro,Iniciativa Bicentenario Juan Gómez Millas,Fondo de innovación en investigación disciplinaria
61,U-CREA-11/14,Abrir la escena del lenguaje. Reescritura escénica del discurso amoroso en Roland Barthes,01/04/2014,01/04/2014,H. Ponce,Departamento de Teatro,Fondo Central de Investigación,Fondo de Creación Artística
62,3240113,"Recursos transmediales, procedimientos performativos y estrategias autorreflexivas en la poética de Manuela Infante. Diálogos entre filosofía y teatro",01/06/2023,01/06/2023,C. Rossel,Departamento de Teatro,FONDECYT,Postdoctorado
63,3230182,Hacia una genealogía de la autorreflexividad en el teatro contemporáneo de Santiago de Chile,01/03/2023,01/03/2023,C. Rossel,Departamento de Teatro,FONDECYT,Postdoctorado
64,3220140,"Teatro chileno en la posdictadura (1990-2020). Lo contemporáneo como problema histórico, filosófico y artístico para una lectura del periodo y una apertura de la categoría ""teatro contemporáneo""",01/09/2021,01/09/2021,C. Rossel,Departamento de Teatro,FONDECYT,Postdoctorado
65,1212007,Mitologías de lo postdramático: Lectura estético-política sobre las prácticas de investigación como modos de creación en las artes escénicas del siglo XXI chileno,01/08/2020,01/08/2020,"P. Olivares / C. Rossel, H. Ponce",Departamento de Teatro,FONDECYT,Regular
66,CA02/2021,SALOMÉ (o la imagen de mi deseo),01/05/2022,01/05/2023,C. Rossel,Departamento de Teatro,Fondo Central de Investigación,CREACION ARTISTICA DID
67,1201299,Lógicas de creación-investigación en el campo de la producción de prácticas escénicas en Chile (2015-2020),01/08/2019,01/08/2019,"H. Ponce / C. Rossel, P. Olivares",Departamento de Teatro,FONDECYT,Regular
68,543600,Lógicas y modelos de creación-producción en el campo teatral del Chile de la post-dictadura (1990-2010),01/01/2020,01/01/2021,C. Rossel,Departamento de Teatro,Fondos de Cultura,Fondart Nacional
