,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
13,"Delgado N.C., Valenzuela C.J., Peredo N.P.",The panel of experts of the general law of electrical services: Considerations for a consequentialist decision,2020,IUS ET PRAXIS,SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-00122020000100101,10.4067/S0718-00122020000100101
14,"Núñez Ojeda, Raúl; Carrasco Delgado, Nicolás; Rojas Olivares, Gerardo",Análisis crítico de las facultades probatorias de las partes en segunda instancia en el proceso civil chileno,2020,REVISTA DE DERECHO PRIVADO,SCOPUS/SCIELO-otros paises /ESCI/UCH/VID,http://dx.doi.org/10.18601/01234366.n38.12,10.18601/01234366.n38.12
15,"Carrasco Delgado, Nicolás",Los costos del error concursal: una visión dogmática,2020,Revista de la Facultad de Derecho,SCIELO-otros paises /ESCI/UCH/VID,http://dx.doi.org/10.22187/rfd2020n48a4,10.22187/rfd2020n48a4
16,"Carrasco Delgado, Nicolás Ignacio Ariel",El proceso civil como vía para reducir divergencias entre las partes,2019,Derecho global. Estudios sobre derecho y justicia,SCIELO-otros paises /UCH/VID,http://dx.doi.org/10.32870/dgedj.v0i11.218,10.32870/dgedj.v0i11.218
17,"Carrasco Delgado, Nicolás",Efectividad de las normas procesales civiles,2019,REVISTA DE DERECHO (VALPARAISO),SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-68512019005000301,10.4067/S0718-68512019005000301
18,"Carrasco-Delgado, Nicolás Ignacio Ariel",TRES RAZONES PARA LA UTILIZACIÓN DE LA EFICIENCIA EN EL DERECHO PROCESAL CONCURSAL,2018,REVISTA CHILENA DE DERECHO PRIVADO,SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/s0718-80722018000100055,10.4067/s0718-80722018000100055
19,"Delgado, NIAC",The Final Offer in the Chilean Electrical Panel,2018,DERECHO PUCP,SCIELO-otros paises /ESCI/UCH/VID,http://dx.doi.org/10.18800/derechopucp.201802.014,10.18800/derechopucp.201802.014
20,"Núñez Ojeda, Raúl; Carrasco Delgado, Nicolás; Coronado Atenas, Martín",Compatibility between due process of law and efficiency: Application to the chilenan civil appeal procedure,2018,REVISTA DE DERECHO (VALDIVIA),SCIELO-Chile/SCOPUS/UCH/VID,http://dx.doi.org/10.4067/S0718-09502018000200211,10.4067/S0718-09502018000200211
21,"CARRASCO DELGADO, NICOLÁS",LA COMPARACIÓN INTERPERSONAL Y EL DERECHO PROCESAL CIVIL,2017,REVISTA DE DERECHO (COQUIMBO),SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-97532017000200109,10.4067/S0718-97532017000200109
22,"Delgado, NIAC",The Procedural Efficiency and Due Process of Law,2017,REVISTA DE DERECHO PRIVADO,ESCI/SCIELO-otros paises /SCOPUS/UCH/VID,http://dx.doi.org/10.18601/01234366.n32.15,10.18601/01234366.n32.15
23,"Delgado, NC",CIVIL PROCEDURE AS A NON-REPETITIVE MOVE AND AS A MEANS OF INTERNALISING BRIEFING LOADS: A VIEW FROM THE ECONOMIC ANALYSIS OF LAW,2017,REVISTA CHILENA DE DERECHO,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-34372017000100009,10.4067/S0718-34372017000100009
24,"Carrasco Delgado, Nicolás",El forum shopping y la legislación chilena sobre acción colectiva de acreedores,2016,REVISTA DE DERECHO (VALPARAISO),SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-68512016000200006,10.4067/S0718-68512016000200006
25,"Ojeda, RN; Delgado, NC",ECONOMIC ANALYSIS OF JUSTICE ADMINISTRATION: JUSTICE AS A PUBLIC OR PRIVATE GOOD,2015,REVISTA CHILENA DE DERECHO,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-34372015000200009,10.4067/S0718-34372015000200009
26,Raúl Núñez Ojeda ** Nicolás Carrasco Delgado *** Francisco Ortiz Rojo ****,Visión crítica desde el análisis económico del Facultad de Derecho al sistema de verificación de créditos y realización de activos de la ley de quiebras chilena,2012,IUS ET PRAXIS,SCIELO-Chile/SCOPUS/UCH/VID,http://dx.doi.org/10.4067/S0718-00122012000100009,10.4067/S0718-00122012000100009
