,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
95,"Bidegain, G; Maillet, A","Tracing social movements' influence beyond agenda-setting: waves of protest, chaining mechanisms and policy outcomes in the Chilean student movement (2006-2018)",2021,PARTECIPAZIONE E CONFLITTO,ESCI/UCH/VID,http://dx.doi.org/10.1285/i20356609v14i3p1057,10.1285/i20356609v14i3p1057
96,"Maillet, A; Allain, M; Delamaza, G; Irarrazabal, F; Rivas, R; Stamm, C; Viveros, K","Conflicto, territorio y extractivismo en Chile. Aportes y límites de la producción académica reciente",2021,REVISTA DE GEOGRAFIA NORTE GRANDE,ISI/SCIELO-Chile/SCOPUS/UCH/VID,http://dx.doi.org/10.4067/S0718-34022021000300059 ,10.4067/S0718-34022021000300059 
97,"Madariaga, A; Maillet, A; Rozas, J",Multilevel business power in environmental politics: the avocado boom and water scarcity in Chile,2021,ENVIRONMENTAL POLITICS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1080/09644016.2021.1892981,10.1080/09644016.2021.1892981
98,"Davila, M; Maillet, A","More Money, More Problems: Quality Assurance in Higher Education in Chile (2006-2018)",2021,BULLETIN OF LATIN AMERICAN RESEARCH,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1111/blar.13190,10.1111/blar.13190
99,"Maillet A., González-Bustamante B., Olivares L A.",Public-Private Circulation and the Revolving Door in the Chilean Executive Branch (2000¿2014),2019,Latin American Business Review,SCOPUS/UCH/VID,http://dx.doi.org/10.1080/10978526.2019.1652099,10.1080/10978526.2019.1652099
100,"Maillet, A; Carrasco, S",Regulation and business power: The case of public transportation in Santiago (2007-2017),2019,Revista de Administracao Publica,SCOPUS/SCIELO-otros paises /ESCI/UCH/VID,http://dx.doi.org/10.1590/0034-761220180079x,10.1590/0034-761220180079x
101,"Bril-Mascarenhas, T; Maillet, A","How to Build and Wield Business Power: The Political Economy of Pension Regulation in Chile, 1990-2018",2019,LATIN AMERICAN POLITICS AND SOCIETY,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1017/lap.2018.61,10.1017/lap.2018.61
102,"Maillet, A; Bugueno, JR",Hybridization of Neoliberal Policies. The Case of Chilean Electric Policy (2014-2016),2019,GESTION Y POLITICA PUBLICA,ISI/SCOPUS/SCIELO-otros paises /UCH/VID,http://dx.doi.org/10.29265/gypp.v28i1.546,10.29265/gypp.v28i1.546
103,"Maillet A., Mayaux P.-L.",Le process tracing: Entre narration historique et raisonnement expérimental,2018,Revue Francaise de Science Politique,SCOPUS/UCH/VID,http://dx.doi.org/10.3917/rfsp.686.1061,10.3917/rfsp.686.1061
104,"Maillet, A; Albala, A",Socio-environmental conflicts towards power plants projects in Chile (2005-2016): A configurational analysis,2018,AMERICA LATINA HOY-REVISTA DE CIENCIAS SOCIALES,ESCI/UCH/VID,http://dx.doi.org/10.14201/alh201879125149,10.14201/alh201879125149
105,"Cortez M., Maillet A.",The multilevel trajectory of a promoting coalition and its incidence on the national political agenda. The case of the conflict of Pascua-Lama and the chilean glacier protection law,2018,Colombia Internacional,SCOPUS/SCIELO-otros paises /UCH/VID,http://dx.doi.org/10.7440/colombiaint94.2018.01,10.7440/colombiaint94.2018.01
106,"Delamaza G., Maillet A., Neira C.M.",Socio-territorial conflicts in Chile: Configuration and politicization (2005-2014),2017,European Review of Latin American and Caribbean Studies,SCOPUS/UCH/VID,http://dx.doi.org/10.18352/erlacs.10173,10.18352/erlacs.10173
107,"Bril-Mascarenhas, T; Maillet, A; Mayaux, PL","Process Tracing: Induction, Deduction, and Causal Inference",2017,REVISTA DE CIENCIA POLITICA,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-090X2017000300659,10.4067/S0718-090X2017000300659
108,Maillet A.,Beyond Political Trust. The Role of Professional Skills in the Inter-presidential-Permanency of Superintendents in Chile (1990-2014),2017,REVISTA DEL CLAD REFORMA Y DEMOCRACIA,ISI/SCOPUS/UCH/VID,,
109,"Maillet, Antoine Vincent","Más allá del ""modelo"" chileno: Una aproximación multi-sectorial a las relaciones Estado-mercado",2015,Revista de Sociologia e Politica,SCIELO-otros paises /SCOPUS/UCH/VID,http://dx.doi.org/10.1590/1678-987315235504,10.1590/1678-987315235504
110,"Maillet, A",Varieties of neoliberalism. Conceptual innovation for the analysis of the role of the State in markets,2015,REVISTA DE ESTUDIOS POLITICOS,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.18042/cepc/rep.169.04,10.18042/cepc/rep.169.04
111,"Meneses Carvajal, Aldo Juan; Castillo Reyes, Javier",Resignificación de política y poder en el discurso del Movimiento Zapatista,2020,ESTUDIOS POLITICOS,SCIELO-otros paises /UCH/VID,http://dx.doi.org/10.17533/udea.espo.n58a03,10.17533/udea.espo.n58a03
112,"Meneses-Carvajal, A",Subjectivity and social link: the established individual imaginary conflict in labor organizations,2013,CONVERGENCIA-REVISTA DE CIENCIAS SOCIALES,ISI/SCIELO-otros paises /SCOPUS/UCH/VID,,
113,"Letelier, L; Ormeno, H",Education and fiscal decentralization. The case of municipal education in Chile,2018,ENVIRONMENT AND PLANNING C-POLITICS AND SPACE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1177/2399654418761888,10.1177/2399654418761888
114,"Urriola, C; Infante, A; Aguilera, I; Ormeno, H",Chilean health reform ten years since its implementation,2016,SALUD PUBLICA DE MEXICO,SCOPUS/ISI/SCIELO-otros paises /UCH/VID,http://dx.doi.org/10.21149/spm.v58i5.8240,10.21149/spm.v58i5.8240
115,"Gonnet, CO; Rodriguez, DC",Can I borrow this? Policy transfer from Chile to Paraguay in the wave of diffusion of Conditional Cash Transfer programs in Latin America,2023,LATIN AMERICAN POLICY,/UCH/VID,http://dx.doi.org/10.1111/lamp.12298,10.1111/lamp.12298
116,"Livert, F; Osorio, C; Acuna, J",Does reducing municipal taxes work to increase revenue and reduce inequality at the metropolitan level? Evidence from Santiago de Chile,2022,REGIONAL SCIENCE POLICY AND PRACTICE,SCOPUS/ESCI/UCH/VID,http://dx.doi.org/10.1111/rsp3.12606,10.1111/rsp3.12606
117,"Gonnet C.O., Oliveira M.C., Vergara J.M.",International development cooperation as one of the triggers for the process of public policy transfer,2020,Estudos Internacionais,SCOPUS/UCH/VID,http://dx.doi.org/10.5752/P.2317-773X.2020V8N2P8-26,10.5752/P.2317-773X.2020V8N2P8-26
118,"Saavedra, PV; Miranda-Perez, F",Women facing emergency and reconstruction processes in Chile: the case of Arauco after the earthquake and tsunami of 2010,2022,IZQUIERDAS,SCOPUS/ESCI/UCH/VID,,
119,"Saavedra, PV; Fuster-Farfan, X; Perez, FM",Inequalities in Contexts of Socio-Natural Disasters: Reflections from the Intersectional Living of Female Leaders,2022,REVISTA INVI,SCOPUS/SCIELO-Chile/ESCI/UCH/VID,http://dx.doi.org/10.5354/0718-8358.2022.65947,10.5354/0718-8358.2022.65947
120,"Fuster-Farfan, X; Saavedra, PV; Imilan, W","Housing without city, city without planning, planning without inhabitants: Ppp for urban post-disaster reconstruction",2020,REVISTA DE GEOGRAFIA NORTE GRANDE,SCOPUS/SCIELO-Chile/ISI/UCH/VID,http://dx.doi.org/10.4067/S0718-34022020000300133,10.4067/S0718-34022020000300133
121,"Vergara Saavedra, Paulina; Araya Orellana, Juan Pablo; Donoso Zamorano, Sebastián; Fuster Farfán, Xenia",Reflexiones críticas sobre las Alianzas Público Privadas (APP) como instrumentos de respuesta frente a catástrofes socio-naturales,2016,Universitas Humanistica,SCIELO-otros paises /UCH/VID,http://dx.doi.org/10.11144/Javeriana.uh82.rcap,10.11144/Javeriana.uh82.rcap
122,"Imilan, WA; Fuster, X; Vergara, P","Post-disaster reconstruction without citizens and their social capital in Llico, Chile",2015,ENVIRONMENT AND URBANIZATION,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1177/0956247814565577,10.1177/0956247814565577
