,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
227,"Tapia, Y; Bustos, P; Salazar, O; Casanova, M; Castillo, B; Acuna, E; Masaguer, A",Phytostabilization of Cu in mine tailings using native plant Carpobrotus aequilaterus and the addition of potassium humates,2017,JOURNAL OF GEOCHEMICAL EXPLORATION,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.gexplo.2017.10.008,10.1016/j.gexplo.2017.10.008
228,"Casanova, M; Salazar, O; Oyarzun, I; Tapia, Y; Fajardo, M",Field Monitoring of 2010-Tsunami Impact on Agricultural Soils and Irrigation Waters: Central Chile,2016,WATER AIR AND SOIL POLLUTION,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1007/s11270-016-3113-7,10.1007/s11270-016-3113-7
229,"Fernandez, YT; Diaz, O; Acuna, E; Casanova, M; Salazar, O; Masaguer, A",Phytostabilization of arsenic in soils with plants of the genus Atriplex established in situ in the Atacama Desert,2016,ENVIRONMENTAL MONITORING AND ASSESSMENT,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1007/s10661-016-5247-x,10.1007/s10661-016-5247-x
230,"Corradini, F;Najera, F;Casanova, M;Tapia, Y;Singh, R;do Salazar, O",Effects of maize cultivation on nitrogen and phosphorus loadings to drainage channels in Central Chile,2015,ENVIRONMENTAL MONITORING AND ASSESSMENT,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1007/s10661-015-4919-2,10.1007/s10661-015-4919-2
231,"Diaz, OP; Arcos, R; Tapia, Y; Pastene, R; Velez, D; Devesa, V; Montoro, R; Aguilera, V; Becerra, M",Estimation of Arsenic Intake from Drinking Water and Food (Raw and Cooked) in a Rural Village of Northern Chile. Urine as a Biomarker of Recent Exposure,2015,INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.3390/ijerph120505614,10.3390/ijerph120505614
232,"Salazar, O; Rojas, C; Avendano, F; Realini, P; Najera, F; Tapia, Y",Inorganic nitrogen losses from irrigated maize fields with narrow buffer strips,2015,NUTRIENT CYCLING IN AGROECOSYSTEMS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1007/s10705-015-9707-4,10.1007/s10705-015-9707-4
233,"Najera, F; Tapia, Y; Baginsky, C; Figueroa, V; Cabeza, R; Salazar, O",Evaluation of soil fertility and fertilisation practices for irrigated maize (Zea mays L.) under Mediterranean conditions in central Chile,2015,JOURNAL OF SOIL SCIENCE AND PLANT NUTRITION,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-95162015005000008,10.4067/S0718-95162015005000008
234,"Díaz O.P., Núñez N., Tapia Y.M., Arcos R., Pastene R., Vélez D., Montoro R.",Arsenic intake and urine as biomarker of exposure in two endemic arsenic areas in Chile: Phytoremediation as a strategy for the recovery of contaminated soils,2014,"Arsenic: Detection, Management Strategies and Health Effects",SCOPUS/UCH/VID,,
235,"Tapia, Y; Salazar, O; Najera, F; Garate, A; Eymar, E; Masaguer, A",Accumulation of Mn in Leaves of Rosmarinus officinalis Cultivated in Substrates of Pine Bark,2014,COMMUNICATIONS IN SOIL SCIENCE AND PLANT ANALYSIS,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1080/00103624.2014.909838,10.1080/00103624.2014.909838
236,"Tapia, Y;Diaz, O;Pizarro, C;Segura, R;Vines, M;Zuniga, G;Moreno-Jimenez, E",Atriplex atacamensis and Atriplex halimus resist As contamination in Pre-Andean soils (northern Chile),2013,SCIENCE OF THE TOTAL ENVIRONMENT,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1016/j.scitotenv.2013.02.021,10.1016/j.scitotenv.2013.02.021
237,"Quiroz, M; Varnero, MT; Cuevas, JG; Sierra, H",Cactus pear (Opuntia ficus-indica) in areas with limited rainfall for the production of biogas and biofertilizer,2021,JOURNAL OF CLEANER PRODUCTION,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.jclepro.2021.125839,10.1016/j.jclepro.2021.125839
238,"Homer I., Varnero M.T., Bedregal C.",Nopal (Opuntia ficus-indica) energetic potential cultivated in arid and semi-arid zones of chile: An assessment,2020,IDESIA,SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-34292020000200119,10.4067/S0718-34292020000200119
239,"Varnero M.T., Ramirez J., Ginocchio R., Homer I.",Ex-situ evaluation of cactus pear (Opuntia ficus-indica): Establishment on amended mine tailings,2019,Acta Horticulturae,SCOPUS/UCH/VID,http://dx.doi.org/10.17660/ActaHortic.2019.1247.31,10.17660/ActaHortic.2019.1247.31
240,"Homer I., Varnero M.T.",Uses of nopal biomass as a source of energy and biofertilizers,2019,Acta Horticulturae,SCOPUS/UCH/VID,http://dx.doi.org/10.17660/ActaHortic.2019.1247.15,10.17660/ActaHortic.2019.1247.15
241,"Quiroz, M; Varnero, MT",Microbiological activity and N transformations in a soil subjected to aggregate extraction amended with pig slurry,2015,CHILEAN JOURNAL OF AGRICULTURAL RESEARCH,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-58392015000400012,10.4067/S0718-58392015000400012
242,"Varnero Moreno, María; Galleguillos Soto, Karina; Guerrero Benavente, Darío; Suárez Fuentes, Javiera",Producción de Biogás y Enmiendas Orgánicas a Partir del Residuo Olivícola (Alperujo),2014,INFORMACION TECNOLOGICA,SCIELO-Chile/SCOPUS/UCH/VID,http://dx.doi.org/10.4067/S0718-07642014000500011,10.4067/S0718-07642014000500011
243,"Santibanez, C;Varnero, MT",Evaluation of chanar seed cake from biodiesel production as a soil amendment,2014,JOURNAL OF SOIL SCIENCE AND PLANT NUTRITION,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-95162014005000010,10.4067/S0718-95162014005000010
244,Varnero M.T; Caru M; Galleguillos K; Achondo P.,Tecnologías disponibles para la purificación de biogás usado en la generación eléctrica,2012,INFORMACION TECNOLOGICA,SCIELO-Chile/SCOPUS/UCH/VID,http://dx.doi.org/10.4067/S0718-07642012000200005,10.4067/S0718-07642012000200005
245,María T. Varnero; Karina Galleguillos; Ronald Rojas,Sistemas de Compostaje para el Tratamiento de Alperujo,2011,INFORMACION TECNOLOGICA,SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-07642011000500007,10.4067/S0718-07642011000500007
246,"Santibanez, C;Varnero, MT;Bustamante, M","RESIDUAL GLYCEROL FROM BIODIESEL MANUFACTURING, WASTE OR POTENTIAL SOURCE OF BIOENERGY: A REVIEW",2011,CHILEAN JOURNAL OF AGRICULTURAL RESEARCH,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-58392011000300019,10.4067/S0718-58392011000300019
247,"Varnero, María T; Quiroz, Madelaine S; Álvarez, Cristian H",Utilización de Residuos Forestales Lignocelulósicos para Producción del Hongo Ostra (Pleurotus ostreatus),2010,INFORMACION TECNOLOGICA,SCIELO-Chile/SCOPUS/UCH/VID,http://dx.doi.org/10.4067/S0718-07642010000200003,10.4067/S0718-07642010000200003
248,"María T. Varnero,  Susana Muñoz y Roberto Zúñiga ",Valorización Agrícola de Purines Porcinos Procesados con Aserrín de Pino,2009,INFORMACION TECNOLOGICA,SCIELO-Chile/SCOPUS/UCH/VID,http://dx.doi.org/10.4067/S0718-07642009000600011,10.4067/S0718-07642009000600011
249,María Teresa Varnero M; Claudia Rojas A; Roberto Orellana R.,Indices de fitotoxicidad en residuos orgánicos durante el compostaje,2007,REVISTA DE LA CIENCIA DEL SUELO Y NUTRICION VEGETAL,SCIELO-Chile/UCH/VID,,
250,"Santibanez, C; Ginocchio, R; Varnero, MT",Evaluation of nitrate leaching from mine tailings amended with biosolids under Mediterranean type climate conditions,2007,SOIL BIOLOGY & BIOCHEMISTRY,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1016/j.soilbio.2006.12.009,10.1016/j.soilbio.2006.12.009
251,"de Cortazar, VG;Varnero, MT;Espinosa, M","Effect of biofertilizer over photosynthetically active area, cladode production, and nitrogen recovery efficiency in a cactus-pear crop (Opuntia ficus-indica L.) on the first year after plantation",2001,JOURNAL OF THE PROFESSIONAL ASSOCIATION FOR CACTUS DEVELOPMENT,ISI/UCH/VID,,
