,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
138,"Kohnen, W ; Martin, Y",On product expansions of generalized modular forms,2008,RAMANUJAN JOURNAL,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1007/s11139-007-9068-y,10.1007/s11139-007-9068-y
139,"Imamoglu, O ; Martin, Y",A converse theorem for second-order modular forms of level N,2006,ACTA ARITHMETICA,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.4064/aa123-4-5,10.4064/aa123-4-5
140,"Imamoglu, O; Martin, Y",On convolutions of Siegel modular forms,2004,MATHEMATISCHE NACHRICHTEN,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1002/mana.200310197,10.1002/mana.200310197
141,"Chavez, A; Khalil, K; Kostic, M; Pinto, M",Almost periodic type functions of several variables and applications,2023,JOURNAL OF MATHEMATICAL ANALYSIS AND APPLICATIONS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.jmaa.2023.127115,10.1016/j.jmaa.2023.127115
142,"Zheng, H; Xia, YH; Pinto, M",CHAOTIC MOTION AND CONTROL OF THE DRIVEN-DAMPED DOUBLE SINE-GORDON EQUATION,2022,DISCRETE AND CONTINUOUS DYNAMICAL SYSTEMS-SERIES B,ISI/UCH/VID,http://dx.doi.org/10.3934/dcdsb.2022037,10.3934/dcdsb.2022037
143,"Cai, JN; Pinto, M; Xia, YH",Stability and Bifurcation Analysis of a Commensal Model with Allee Effect and Herd Behavior,2022,INTERNATIONAL JOURNAL OF BIFURCATION AND CHAOS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1142/S0218127422502170,10.1142/S0218127422502170
144,"Pan, CF; Pinto, M; Xia, YH",A HARTMAN-GROBMAN THEOREM FOR ALGEBRAIC DICHOTOMIES,2022,JOURNAL OF APPLIED ANALYSIS AND COMPUTATION,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.11948/20220260,10.11948/20220260
145,"Chavez, A; Khalil, K; Kostic, M; Pinto, M",Multi-dimensional Almost Automorphic Type Functions and Applications,2022,BULLETIN OF THE BRAZILIAN MATHEMATICAL SOCIETY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1007/s00574-022-00284-x,10.1007/s00574-022-00284-x
146,"Amster, P; Deboli, A; Pinto, M","HARTMAN AND NIRENBERG TYPE RESULTS FOR SYSTEMS OF DELAY DIFFERENTIAL EQUATIONS UNDER (omega, Q)-PERIODIC CONDITIONS",2022,DISCRETE AND CONTINUOUS DYNAMICAL SYSTEMS-SERIES B,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3934/dcdsb.2021171,10.3934/dcdsb.2021171
147,"Lu, WJ; Pinto, M; Xia, YH",Smooth stable manifolds for the non-instantaneous impulsive equations with applications to Duffing oscillators,2022,PROCEEDINGS OF THE ROYAL SOCIETY A-MATHEMATICAL PHYSICAL AND ENGINEERING SCIENCES,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1098/rspa.2021.0957,10.1098/rspa.2021.0957
148,"Khalil, K; Kostic, M; Pinto, M",Stepanov pseudo-almost periodic functions and applications,2021,MATHEMATICAL METHODS IN THE APPLIED SCIENCES,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1002/mma.7665,10.1002/mma.7665
149,"Pinto, M; Poblete, F; Sepulveda, D",Approximation of mild solutions of delay differential equations on Banach spaces,2021,JOURNAL OF DIFFERENTIAL EQUATIONS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.jde.2021.09.008,10.1016/j.jde.2021.09.008
150,"Du, WS; Kostic, M; Pinto, M",Almost Periodic Functions and Their Applications: A Survey of Results and Perspectives,2021,JOURNAL OF MATHEMATICS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1155/2021/5536018,10.1155/2021/5536018
151,"Maulen, C; Castillo, S; Kostic, M; Pinto, M",Remotely Almost Periodic Solutions of Ordinary Differential Equations,2021,JOURNAL OF MATHEMATICS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1155/2021/9985454,10.1155/2021/9985454
152,"Coronel, A; Huancas, F; Pinto, M",Sufficient conditions for the existence of positive periodic solutions of a generalized nonresident computer virus model,2021,QUAESTIONES MATHEMATICAE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.2989/16073606.2019.1686438,10.2989/16073606.2019.1686438
153,"Khalladi, MT; Kostic, M; Pinto, M; Rahmani, A; Velinov, D",On Semi-c-Periodic Functions,2021,JOURNAL OF MATHEMATICS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1155/2021/6620625,10.1155/2021/6620625
154,"Abbas, S; Dhama, S; Pinto, M; Sepulveda, D",Pseudo compact almost automorphic solutions for a family of delayed population model of Nicholson type,2021,JOURNAL OF MATHEMATICAL ANALYSIS AND APPLICATIONS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.jmaa.2020.124722,10.1016/j.jmaa.2020.124722
