,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
517," Delouis, B ; Pardo, M ; Legrand, D ; Monfret, T ",The M-w 7.7 Tocopilla Earthquake of 14 November 2007 at the Southern Edge of the Northern Chile Seismic Gap: Rupture in the Deep Part of the Coupled Plate Interface,2009,BULLETIN OF THE SEISMOLOGICAL SOCIETY OF AMERICA,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1785/0120080192,10.1785/0120080192
518,"Charrier, R; Bustamante, M; Comte, D; Elgueta, S; Flynn, JJ; Iturra, N; Munoz, N; Pardo, M; Thiele, R; Wyss, AR","The Abanico extensional basin: Regional extension, chronology of tectonic inversion and relation to shallow seismic activity and Andean uplift",2005,NEUES JAHRBUCH FUR GEOLOGIE UND PALAONTOLOGIE-ABHANDLUNGEN,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1127/njgpa/236/2005/43,10.1127/njgpa/236/2005/43
519,"Comte, D;Haessler, H;Dorbath, L;Pardo, M;Monfret, T;Lavenu, A;Pontoise, B;Hello, Y","Seismicity and stress distribution in the Copiapo, northern Chile subduction zone using combined on- and off-shore seismic observations",2002,PHYSICS OF THE EARTH AND PLANETARY INTERIORS,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1016/S0031-9201(02)00052-3,10.1016/S0031-9201(02)00052-3
520,"Pardo, M;Comte, D;Monfret, T",Seismotectonic and stress distribution in the central Chile subduction zone,2002,JOURNAL OF SOUTH AMERICAN EARTH SCIENCES,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1016/S0895-9811(02)00003-2,10.1016/S0895-9811(02)00003-2
521,"Pardo, M;Comte, D;Monfret, T;Boroschek, R;Astroza, M","The October 15, 1997 Punitaqui earthquake (Mw=7.1): a destructive event within the subducting Nazca plate in central Chile",2002,TECTONOPHYSICS,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1016/S0040-1951(01)00213-X,10.1016/S0040-1951(01)00213-X
522,"Yuan, X; Sobolev, SV; Kind, R; Oncken, O; Bock, G; Asch, G; Schurr, B; Graeber, F; Rudloff, A; Hanka, W; Wylegalla, K; TIbi, R; Haberland, C; Rietbrock, A; Giese, P; Wigger, P; Rower, P; Zandt, G; Beck, S; Wallace, T; Pardo, M; Comte, D",Subduction and collision processes in the Central Andes constrained by converted seismic phases,2000,NATURE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1038/35050073,10.1038/35050073
523,"Carrasco-Escaff, T; Rojas, M; Garreaud, RD; Bozkurt, D; Schaefer, M",Climatic control of the surface mass balance of the Patagonian Icefields,2023,CRYOSPHERE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.5194/tc-17-1127-2023,10.5194/tc-17-1127-2023
524,"Sapiains, R; Azocar, G; Moraga, P; Valenzuela, C; Aldunce, P; Cornejo, C; Rojas, M; Pulgar, A; Medina, L; Bozkurt, D",Are Citizens Ready for Active Climate Engagement or Stuck in a Game of Blame? Local Perceptions of Climate Action and Citizen Participation in Chilean Patagonia,2022,SUSTAINABILITY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3390/su141912034,10.3390/su141912034
525,"Ibarra, C; Jimenez, G; O'Ryan, R; Blanco, G; Cordero, L; Insunza, X; Moraga, P; Rojas, M; Sapiains, R",Scientists and climate governance: A view from the South,2022,ENVIRONMENTAL SCIENCE & POLICY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.envsci.2022.09.012,10.1016/j.envsci.2022.09.012
526,"Petherick, Lynda M.; Knight, Jasper; Shulmeister, James; Bostock, Helen; Lorrey, Andrew; Fitchett, Jennifer; Eaves, Shaun; Vandergoes, Marcus J.; Barrows, Timothy T.; Barrell, David J. A.; Eze, Peter N.; Hesse, Paul; Jara, Ignacio A.; Mills, Stephanie; Newnham, Rewi; Pedro, Joel; Ryan, Matt; Saunders, Krystyna M.; White, Duanne; Rojas, Maisa; Turney, Chris",An extended last glacial maximum in the Southern Hemisphere: A contribution to the SHeMax project,2022,EARTH-SCIENCE REVIEWS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.earscirev.2022.104090,10.1016/j.earscirev.2022.104090
