,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
28,"Castillo M., Garay R.M., Tapia R.","TECHNICAL PRESCRIPTIONS FOR HOUSING AND CRITICAL INFRASTRUCTURE IN THE WILDLAND¿ URBAN INTERFACE TO FIRES: THE CASE OF SAN JOSÉ DE MAIPO, CHILE",2020,Revista de Estudios Latinoamericanos sobre Reduccion del Riesgo de Desastres,SCOPUS/UCH/VID,http://dx.doi.org/10.55467/reder.v4i2.51,10.55467/reder.v4i2.51
29,"Garay, RM; Pino, N","Acoustic behavior in three types of housing: Brick social housing, structural insulated panel (SIP) emergency housing and mediagua emergency housing",2019,REVISTA DE LA CONSTRUCCION,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.7764/RDLC.18.1.96,10.7764/RDLC.18.1.96
30,"Garay, RM; Herrera, R; Mejias, C","Project shelter, Part 2: Structural verification",2019,REVISTA DE LA CONSTRUCCION,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.7764/RDLC.18.1.68,10.7764/RDLC.18.1.68
31,"Castillo-Soto M.E., Rose Marie Garay M., García-Chevesich P.A., Radeloff V., Espinoza P.A.",The risk of wildfires in Chile,2017,"Wildfires: Perspectives, Issues and Challenges of the 21st Century",SCOPUS/UCH/VID,,
32,"Garay, R.M.; Figueroa, W.; Pfenniger, F.;  Tapia, R.; Larenas, J.","Project shelter, Part 1: Fire resistance and thermal insulation",2017,REVISTA DE LA CONSTRUCCION,SCOPUS/SCIELO-Chile/ISI/UCH/VID,http://dx.doi.org/10.7764/RDLC.16.2.339,10.7764/RDLC.16.2.339
33,"Garay, R; Inostroza, M; Ducaud, A",COLOR AND GLOSS EVALUATION IN DECORATIVE STAIN APPLIED TO CASES OF Pinus radiata WOOD TREATED WITH COPPER AZOLE MICRONIZED TYPE C,2017,MADERAS-CIENCIA Y TECNOLOGIA,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-221X2017005000003,10.4067/S0718-221X2017005000003
34,"Garay Moena, Rosemarie",Viviendas de emergencia: reflexiones a partir de la experiencia del terremoto del 27F,2015,REVISTA INVI,SCIELO-Chile/SCOPUS/UCH/VID,http://dx.doi.org/10.4067/S0718-83582015000100007,10.4067/S0718-83582015000100007
35,"Moena, RMG;Sandoval, FD",Effect of board density and adhesive combination on physical and mechanical critical properties of OSB made with Chilean native wood,2013,BOSQUE,SCOPUS/ISI/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0717-92002013000100003,10.4067/S0717-92002013000100003
36,"Garay, RM",LAB TESTING FOR P3 MOISTURE RESISTANT OVERLAID PARTICLEBOARDS MADE FROM WOOD RESIDUES,2012,BIORESOURCES,ISI/SCOPUS/UCH/VID,,
37,"Garay, R;Henriquez, M",CHEMICAL ACETYLATION TREATMENT IN RADIATA PINE WOOD,2012,MADERAS-CIENCIA Y TECNOLOGIA,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-221X2012000100009,10.4067/S0718-221X2012000100009
38,"Garay, M;Silva, S",Behavior of wood based panel during ultrasonic attentuation testing,2011,REVISTA DE LA CONSTRUCCION,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-915X2011000300005,10.4067/S0718-915X2011000300005
39,"Garay, R ; Henriquez, M",FIRE PERFORMANCE OF BOARDS AND PINE RADIATA WOOD WITH AND WITHOUT FLAME RETARDANT PAINT,2010,MADERAS-CIENCIA Y TECNOLOGIA,SCOPUS/SCIELO-Chile/ISI/UCH/VID,http://dx.doi.org/10.4067/S0718-221X2010000100002,10.4067/S0718-221X2010000100002
40,Rose Marie Garay ,Efectos de dos protectores superficiales en las propiedades de tableros de madera después de un año de exposición a la intemperie,2009,INFORMACION TECNOLOGICA,SCIELO-Chile/SCOPUS/UCH/VID,http://dx.doi.org/10.4067/S0718-07642009000400014,10.4067/S0718-07642009000400014
41,"Garay, RM ; Poblete, H ; Karsulovic, JT ",Evaluation of oriented strandboard and plywood subjected to severe relative humidity and temperature conditions,2009,FOREST PRODUCTS JOURNAL,ISI/SCOPUS/UCH/VID,,
42," Garay, RM ; MacDonald, F ; Acevedo, ML ; Calderon, B ; Araya, JE ",PARTICLEBOARD MADE WITH CROP RESIDUES MIXED WITH WOOD FROM PINUS RADIATA,2009,BIORESOURCES,ISI/SCOPUS/UCH/VID,,
43," Garay, RM ; Rallo, M ; Carmona, R ; Araya, J ","CHARACTERIZATION OF ANATOMICAL, CHEMICAL, AND BIODEGRADABLE PROPERTIES OF FIBERS FROM CORN, WHEAT, AND RICE RESIDUES",2009,CHILEAN JOURNAL OF AGRICULTURAL RESEARCH,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-58392009000300014,10.4067/S0718-58392009000300014
